ew,pp,tt,period_start,period_end,n_found,n_used,status,median_mpv,max_abs_residual,missing_days,flagged_days,numeric_excluded_days,qa_flag,source,split_day,n_before,n_after,signed_median_shift,notes,constant,constant_error,chi2,ndf,chi2_ndf,max_weight_fraction,dominant_day
0,1,14,169,175,7,7,provisional,137.56926,0.9625076092451081,,,,,cracz,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,137.64501760924512,0.22358257385029012,4.185308858343644,6,0.6975514763906073,0.3208955219020965,173
0,1,15,169,175,7,7,provisional,137.455765,1.5130738175542717,,,,,cracz,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,137.74444918244572,0.23450648410708536,6.929651818927639,6,1.1549419698212733,0.3044238788360076,173
0,1,16,169,175,7,7,provisional,135.401764,1.4203512069197188,,,,,cracz,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,135.37622320691972,0.1863306248825311,10.221022174338557,6,1.703503695723093,0.31471939163753465,173
0,1,17,169,175,7,7,provisional,135.743454,1.2129722124636828,,,,,cracz,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,135.9207662124637,0.20992103786891486,6.350836646159071,6,1.0584727743598452,0.3092880605483511,173
0,1,18,169,175,7,7,provisional,137.397263,0.5325311205975254,,,,,cracz,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,137.50830012059754,0.18509387414062425,1.8838269785584187,6,0.31397116309306977,0.3093713531307315,173
0,1,19,169,175,7,7,provisional,133.913147,0.8388436509964663,,,,,cracz,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,134.16310934900352,0.19550734898489447,4.582013151138272,6,0.7636688585230452,0.33441217151904906,173
0,1,20,169,175,7,7,provisional,137.051575,1.3739255672534796,,,,,cracz,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,136.78069456725348,0.1886825402381475,7.214344454301841,6,1.2023907423836402,0.30753729873831837,173
0,1,21,169,175,7,7,provisional,135.38324,1.0121230977540279,,,,,cracz,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,135.60614790224597,0.21361239332886814,5.619787046021613,6,0.9366311743369354,0.3270040150692016,173
0,1,22,169,175,7,7,provisional,135.397064,1.433208377808711,,,,,cracz,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,135.8417473778087,0.21221618558427968,17.55356020660985,6,2.925593367768308,0.31046496514831035,173
0,1,23,169,175,7,7,provisional,136.15155,2.9314229387883017,,,,,cracz,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,136.4260750612117,0.20207061705946125,15.42651882081527,6,2.5710864701358784,0.3317628425485847,173
0,1,24,169,175,7,7,provisional,135.30481,1.4633293501937032,,,,,cracz,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,135.3605996498063,0.24713022770132326,6.268494853448673,6,1.0447491422414454,0.31735270842405994,173
0,1,25,169,175,7,7,provisional,134.895981,2.1782361275760707,,,,,cracz,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,134.75523212757608,0.2606129798773125,4.178446188898785,6,0.6964076981497974,0.3153394494497366,173
0,1,26,169,175,7,7,provisional,136.523071,1.7200380383338825,,,,,cracz,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,136.4781400383339,0.25781880094118775,4.797416853905774,6,0.7995694756509623,0.3086816728182575,173
0,1,27,169,175,7,7,provisional,136.606232,0.7183743720525513,,,,,cracz,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,136.66739437205254,0.22774633421389687,1.8327568844386295,6,0.3054594807397716,0.325359060097011,173
0,1,28,169,175,7,7,provisional,137.176804,2.0004585542938003,,,,,cracz,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,137.3403164457062,0.27772542544131334,10.824698589560374,6,1.8041164315933955,0.34492728656723626,173
0,1,29,169,175,7,7,provisional,135.992706,1.6132727103140496,,,,,cracz,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,136.32456328968595,0.27123004469775214,6.790689355550854,6,1.1317815592584757,0.32974839538102524,173
0,1,30,169,175,7,7,provisional,134.858337,1.8787697337542113,,,,,cracz,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,134.7800892662458,0.25621012609628635,14.893741054049949,6,2.4822901756749913,0.30863290985775144,173
0,1,31,169,175,7,7,provisional,136.909439,1.5303877272891953,,,,,cracz,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,136.6709212727108,0.29773968145406887,8.10389780444994,6,1.3506496340749898,0.30430272302651346,173
0,2,1,169,175,7,7,provisional,137.20549,1.8798498233726662,,,,,cracz,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,137.64337417662733,0.27787486870736494,13.439869183393315,6,2.2399781972322192,0.3289764141744612,173
0,2,2,169,175,7,7,provisional,134.179474,4.09053387194777,,,,,cracz,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,134.29828187194778,0.22196281421362488,21.69552767216278,6,3.6159212786937966,0.309858496621345,173
0,2,3,169,175,7,7,provisional,133.621643,1.2832881142191184,,,,,cracz,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,134.47040488578088,0.23934802478373057,12.769469301087838,6,2.1282448835146397,0.3543307395403307,173
0,2,4,169,175,7,7,provisional,131.992996,2.015708532159266,,,,large_chi2_ndf,cracz,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,132.80092646784072,0.1977240305269317,35.679248214549226,6,5.946541369091538,0.3155965823752273,173
0,2,5,169,175,7,7,provisional,133.971085,1.6178081522367904,,,,,cracz,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,133.9694568477632,0.19385816205623532,19.484598668273883,6,3.2474331113789803,0.32819589223239937,173
0,2,6,169,175,7,7,provisional,132.232224,1.022946494443346,,,,,cracz,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,132.33090450555665,0.17918891199043482,12.934531953617446,6,2.155755325602908,0.33684775095511355,173
0,2,7,169,175,7,7,provisional,131.623886,1.2517078292672466,,,,,cracz,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,131.99447717073275,0.1818254216123267,16.998209225305555,6,2.833034870884259,0.3264249145024608,173
0,2,8,169,175,7,7,provisional,131.967896,0.8128262050497881,,,,,cracz,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,132.1624962050498,0.1631768993695611,9.490771376214735,6,1.5817952293691224,0.33498988178683986,173
0,2,9,169,175,7,7,provisional,132.181946,1.3799509831763146,,,,,cracz,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,132.27820498317632,0.1662880520486429,9.85187953610887,6,1.6419799226848115,0.3617907711954296,173
0,2,10,169,175,7,7,provisional,139.127899,0.791826754145859,,,,,cracz,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,138.43530024585414,0.1854910305246512,9.753207707233697,6,1.625534617872283,0.33045103397032766,173
0,2,11,169,175,7,7,provisional,139.918808,2.5638409734373795,,,,,cracz,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,139.47224602656263,0.1756263663051774,23.648150389048713,6,3.9413583981747853,0.31749470049219,173
0,2,12,169,175,7,7,provisional,139.30014,1.2433518153157195,,,,,cracz,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,139.18346081531573,0.17740655209873873,5.339765625894008,6,0.8899609376490013,0.30503739525692786,173
0,2,13,169,175,7,7,provisional,139.593018,0.5041239968913942,,,,,cracz,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,139.5702709968914,0.18881080760629104,0.4042708859140367,6,0.06737848098567278,0.32295889404398165,173
0,2,14,169,175,7,7,provisional,139.803146,1.0528337641264898,,,,,cracz,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,139.8693922358735,0.17430248823454042,14.874548462678984,6,2.479091410446497,0.31512783234999237,173
0,2,15,169,175,7,7,provisional,139.875748,0.6650094455666817,,,,,cracz,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,139.9615644455667,0.18967236695927903,5.3913960257191285,6,0.8985660042865214,0.3296369158233688,173
0,2,16,169,175,7,7,provisional,138.67099,1.0957906745793764,,,,,cracz,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,138.94368332542064,0.1768158288491755,9.935166694311981,6,1.6558611157186636,0.32932313208293784,173
0,2,17,169,175,7,7,provisional,139.668213,0.6198484728574272,,,,,cracz,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,139.74109447285744,0.17750446107601045,2.9578372107500135,6,0.4929728684583356,0.32179938601408836,173
0,2,18,169,175,7,7,provisional,138.292618,1.2465452850813676,,,,,cracz,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,138.07353871491864,0.18361254028211765,13.482374540686337,6,2.247062423447723,0.3266504472331786,173
0,2,19,169,175,7,7,provisional,137.406158,0.9165066059694595,,,,,cracz,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,137.39916739403054,0.18726330491285792,9.649053365679885,6,1.6081755609466475,0.31437749075449484,173
0,2,20,169,175,7,7,provisional,140.285736,1.3617494631764657,,,,,cracz,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,140.08817446317647,0.17967774474404716,15.323392942175714,6,2.553898823695952,0.3312714340850607,173
0,2,21,169,175,7,7,provisional,137.134964,1.0235441882114173,,,,,cracz,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,137.1985018117886,0.19243621251553034,5.548890061783863,6,0.9248150102973104,0.3172120942933187,173
0,2,22,169,175,7,7,provisional,139.154541,1.000640633960444,,,,,cracz,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,139.14239463396044,0.17912130403148227,7.545636975101369,6,1.2576061625168948,0.321370148344099,173
0,2,23,169,175,7,7,provisional,137.515091,1.9246813343831661,,,,,cracz,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,137.62261833438316,0.19414865060353675,9.460287078315918,6,1.576714513052653,0.3287545395687649,173
0,2,24,169,175,7,7,provisional,140.690216,1.617213667975875,,,,,cracz,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,140.09141066797588,0.19395777125603594,19.097460871409282,6,3.1829101452348803,0.30637019600271126,173
0,2,25,169,175,7,7,provisional,136.342636,2.015208621309853,,,,,cracz,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,136.53632037869014,0.20116646567584298,21.546968379080745,6,3.5911613965134577,0.31240191765993075,173
0,2,26,169,175,7,7,provisional,140.925735,1.2663082715247924,,,,,cracz,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,141.19472927152478,0.19039871361121033,13.222111191877932,6,2.203685198646322,0.31529978216949217,173
0,2,27,169,175,7,7,provisional,138.233109,1.3218855040665005,,,,,cracz,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,138.2835064959335,0.1988212508435224,7.54154209797211,6,1.2569236829953516,0.31580020047933843,173
0,2,28,169,175,7,7,provisional,140.805069,0.9263406626384096,,,,,cracz,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,140.6680043373616,0.21767517000519007,4.903987588382362,6,0.8173312647303937,0.3367103808301911,173
0,2,29,169,175,7,7,provisional,135.945129,2.5437429126330926,,,,,cracz,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,136.2723959126331,0.2358432085630115,8.814673630776523,6,1.4691122717960872,0.33980130928679875,173
0,2,30,169,175,7,7,provisional,138.715195,1.6852103558490796,,,,,cracz,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,138.8258366441509,0.2106680121455548,7.056103224690093,6,1.1760172041150156,0.3237847027468119,173
0,2,31,169,175,7,7,provisional,136.770126,2.2201547337573686,,,,,cracz,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,136.78836173375737,0.2392809041552776,6.614893117637916,6,1.1024821862729859,0.33169812306096985,173
0,3,1,169,175,7,7,provisional,133.212906,2.072727939759517,,,,,cracz,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,133.65980106024048,0.35337241126262303,8.72883736857305,6,1.4548062280955083,0.35210412944523317,173
0,3,2,169,175,7,7,provisional,129.00235,2.159028955060961,,,,,cracz,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,129.49734304493904,0.3656823888031551,8.28818383309921,6,1.3813639721832016,0.31498214090347654,173
0,3,3,169,175,7,7,provisional,130.8479,2.2340212169887934,,,,,cracz,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,131.22163121698878,0.3394900804864915,13.885420056816567,6,2.3142366761360944,0.36603103882593746,173
0,3,4,169,175,7,7,provisional,133.49762,1.9322488646011209,,,,,cracz,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,133.39747386460112,0.20374123577388428,24.397372579697826,6,4.066228763282971,0.31464667487392317,173
0,3,5,169,175,7,7,provisional,131.817474,1.9388128294053502,,,,,cracz,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,131.87315382940534,0.18921206140885902,17.33483065933025,6,2.8891384432217087,0.32466324030468063,173
0,3,6,169,175,7,7,provisional,132.790009,2.0200245944913604,,,,large_chi2_ndf,cracz,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,133.23935940550865,0.1762375867711544,32.95071697978618,6,5.4917861632976965,0.33934392801070756,173
0,3,7,169,175,7,7,provisional,130.027542,1.721654148476233,,,,,cracz,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,130.25932814847624,0.17908306311089833,17.578190112585332,6,2.9296983520975552,0.337689095982071,173
0,3,8,169,175,7,7,provisional,131.033752,1.6014335339960724,,,,,cracz,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,131.17243146600393,0.17502226549801184,26.914283595129092,6,4.485713932521516,0.342635695685622,173
0,3,9,169,175,7,7,provisional,131.85051,1.8716993165575104,,,,,cracz,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,132.14147431655752,0.17304022324726667,9.30585161714349,6,1.5509752695239152,0.34759852292532284,173
0,3,10,169,175,7,7,provisional,139.711838,2.5086317131535054,,,,,cracz,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,139.38458728684648,0.1808280340885827,15.298755233109599,6,2.5497925388516,0.3221021571526142,173
0,3,11,169,175,7,7,provisional,141.3591,0.25392678166397786,,,,,cracz,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,141.336710218336,0.18339968104922977,0.6779836591387512,6,0.1129972765231252,0.3302707045716374,173
0,3,12,169,175,7,7,provisional,139.742508,1.2273368477030715,,,,,cracz,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,139.46809815229693,0.17685014947172578,21.058871779228355,6,3.5098119632047258,0.32859085957394907,173
0,3,13,169,175,7,7,provisional,138.929916,0.7026299024275602,,,,,cracz,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,138.87531390242756,0.1835333869652246,2.493040575324909,6,0.41550676255415153,0.31387804007118236,173
0,3,14,169,175,7,7,provisional,138.79425,0.7858461728184238,,,,,cracz,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,138.90663517281843,0.17306621606422248,8.490088379393777,6,1.4150147298989628,0.32021921368075185,173
0,3,15,169,175,7,7,provisional,139.181915,0.5952062481669884,,,,,cracz,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,138.98906624816698,0.17927637824470646,6.568085985810045,6,1.0946809976350076,0.3180918347753253,173
0,3,16,169,175,7,7,provisional,138.810394,0.5306220914829396,,,,,cracz,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,138.86102490851707,0.17100373678203912,1.4459727949389463,6,0.2409954658231577,0.31008031440228745,173
0,3,17,169,175,7,7,provisional,140.172638,1.1271259558008921,,,,,cracz,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,140.2783409558009,0.17489113090189265,5.889172426063893,6,0.9815287376773155,0.31719450008684624,173
0,3,18,169,175,7,7,provisional,137.697174,0.8465976852673123,,,,,cracz,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,137.36445068526731,0.1789085392894662,11.198131755959583,6,1.8663552926599305,0.32626783550605354,173
0,3,19,169,175,7,7,provisional,138.346619,0.5715307082688241,,,,,cracz,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,138.3665952917312,0.1854091670952217,2.6198955344037675,6,0.43664925573396124,0.32184774453511844,173
0,3,20,169,175,7,7,provisional,135.071457,2.334881129501639,,,,,cracz,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,135.10679312950163,0.19343889497397573,8.678885820597698,6,1.4464809700996162,0.3256643378385698,173
0,3,21,169,175,7,7,provisional,137.209167,1.5799114614528662,,,,,cracz,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,137.05724953854713,0.1862147233427303,16.517566503303254,6,2.7529277505505423,0.3157733285877402,173
0,3,22,169,175,7,7,provisional,138.505096,0.7746888145312312,,,,,cracz,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,138.41915918546877,0.1934951736295222,2.5304869618385224,6,0.42174782697308705,0.30538966682735613,173
0,3,23,169,175,7,7,provisional,138.695999,1.1532161441012363,,,,,cracz,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,138.39145114410124,0.18443380917295962,12.87186432590853,6,2.1453107209847553,0.3220572337105825,173
0,3,24,169,175,7,7,provisional,139.358887,3.3076518433890385,,,,,cracz,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,139.40340815661096,0.21272179821447526,12.185031195557851,6,2.030838532592975,0.32083483784833,173
0,3,25,169,175,7,7,provisional,139.152466,1.4149629947777669,,,,,cracz,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,139.03115899477777,0.21020891214201873,10.431008517438602,6,1.7385014195731003,0.2974836166331636,173
0,3,26,169,175,7,7,provisional,138.896332,1.088813775533879,,,,,cracz,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,138.92807777553386,0.2081153803168249,5.594473407964764,6,0.932412234660794,0.3077371519257828,173
0,3,27,169,175,7,7,provisional,141.24086,1.4748852381751476,,,,,cracz,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,140.99258523817514,0.21357533272337237,16.037033409239406,6,2.672838901539901,0.3152104570685841,173
0,3,28,169,175,7,7,provisional,140.287033,2.469179043156487,,,,,cracz,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,140.21353304315647,0.2390709095848897,6.030341379624974,6,1.0050568966041624,0.33931147889331226,173
0,3,29,169,175,7,7,provisional,137.239609,2.665516494221521,,,,,cracz,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,137.2670484942215,0.23999079282032706,8.856498673615185,6,1.4760831122691975,0.289542055681,173
0,3,30,169,175,7,7,provisional,138.240784,1.1021654717001184,,,,,cracz,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,137.78162447170013,0.26606387259694486,6.960426093503905,6,1.1600710155839842,0.32115143951097025,173
0,3,31,169,175,7,7,provisional,137.364075,2.900082833639914,,,,,cracz,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,137.5400818336399,0.23753254053995534,11.955959313025163,6,1.992659885504194,0.32452415206149976,173
0,4,1,169,175,7,7,provisional,139.78653,1.1972232809134766,,,,,cracz,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,140.00197228091346,0.22960074485031867,5.685213721598002,6,0.9475356202663336,0.32548366425414405,173
0,4,2,169,175,7,7,provisional,132.811356,1.5638016936442227,,,,,cracz,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,132.74866730635577,0.23027992053557214,13.49247402908734,6,2.248745671514557,0.32419643412353355,173
0,4,3,169,175,7,7,provisional,133.381149,2.8451259864298493,,,,,cracz,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,133.53053598642984,0.20980953148802545,10.91543741186019,6,1.819239568643365,0.33706043719129025,173
0,4,4,169,175,7,7,provisional,133.301071,1.6739566792789446,,,,,cracz,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,133.46314167927895,0.21075022077031444,15.523027695143425,6,2.587171282523904,0.30419844961340264,173
0,4,5,169,175,7,7,provisional,134.750717,1.732035371395142,,,,,cracz,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,134.93691537139514,0.17992687061341117,23.58591246089176,6,3.9309854101486263,0.3267713843413961,173
0,4,6,169,175,7,7,provisional,133.255219,1.474238712958936,,,,,cracz,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,133.38549371295895,0.18844072603684295,8.875621903235423,6,1.4792703172059039,0.31901531769392,173
0,4,7,169,175,7,7,provisional,134.465561,1.4074168683901291,,,,,cracz,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,134.78528613160987,0.16071484138000972,26.943051763708915,6,4.490508627284819,0.314407519142409,173
0,4,8,169,175,7,7,provisional,133.498718,1.5526574203699397,,,,,cracz,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,134.10969657963005,0.15915283404834207,29.758026315266328,6,4.959671052544388,0.30431831180681174,173
0,4,9,169,175,7,7,provisional,131.779633,1.2857701359345413,,,,,cracz,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,131.91668386406545,0.1498694249467259,18.99912027991514,6,3.1665200466525234,0.3327394746273428,173
0,4,10,169,175,7,7,provisional,139.841354,2.3078204545281835,,,,,cracz,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,139.75710554547183,0.17236528284295594,6.728326077110561,6,1.1213876795184268,0.3080449903283853,173
0,4,11,169,175,7,7,provisional,140.287949,1.2842042033958592,,,,,cracz,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,140.30245420339585,0.16203958694899653,14.535436166880034,6,2.4225726944800057,0.3167676505511416,173
0,4,12,169,175,7,7,provisional,141.399551,1.3552033899854337,,,,,cracz,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,141.39464361001455,0.19059987272561915,6.700592884867743,6,1.1167654808112906,0.3096281059406676,173
0,4,13,169,175,7,7,provisional,139.215652,1.4179655934989341,,,,,cracz,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,139.11160640650107,0.18695618475224615,11.156220088836278,6,1.8593700148060464,0.31071621355368395,173
0,4,14,169,175,7,7,provisional,142.680573,1.1096579836791136,,,,,cracz,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,142.47707301632087,0.19102832245777257,5.72815005142956,6,0.9546916752382599,0.32286677655562107,173
0,4,15,169,175,7,7,provisional,140.228165,0.7109902235838774,,,,,cracz,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,140.3292762235839,0.18626282169687147,3.211301099779639,6,0.5352168499632731,0.32701989150546174,173
0,4,16,169,175,7,7,provisional,139.419632,1.3080726273247194,,,,,cracz,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,139.58906362732472,0.16553406065184423,24.561718922458795,6,4.093619820409799,0.3261468171935505,173
0,4,17,169,175,7,7,provisional,137.48851,1.1356724080078493,,,,large_chi2_ndf,cracz,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,138.05320059199215,0.1631089215028367,31.1318735595267,6,5.18864559325445,0.32184256500596964,173
0,4,18,169,175,7,7,provisional,138.961075,1.1029133716368449,,,,,cracz,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,139.48970837163685,0.16821653336619502,20.32972498814365,6,3.3882874980239417,0.31850864230302917,173
0,4,19,169,175,7,7,provisional,139.144852,1.532642521918774,,,,large_chi2_ndf,cracz,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,139.32626752191877,0.1663109459936912,37.39839457971496,6,6.233065763285826,0.33457265562233945,173
0,4,20,169,175,7,7,provisional,137.898224,0.9617301852550213,,,,,cracz,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,138.256774185255,0.17512430591614636,14.033897438187928,6,2.3389829063646546,0.31204737555361667,173
0,4,21,169,175,7,7,provisional,137.464737,1.856390960703294,,,,large_chi2_ndf,cracz,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,137.6897799607033,0.18208654526250306,36.663802339793484,6,6.110633723298914,0.31017465804229927,173
0,4,22,169,175,7,7,provisional,139.15126,1.4907340245974012,,,,large_chi2_ndf,cracz,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,139.2288170245974,0.17954011845103662,30.508121028234026,6,5.084686838039004,0.3076724433247724,173
0,4,23,169,175,7,7,provisional,136.694977,1.7706132142126592,,,,large_chi2_ndf,cracz,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,137.52493121421267,0.17338879554249775,39.37753457154009,6,6.5629224285900145,0.3468744796167706,173
0,4,24,169,175,7,7,provisional,141.041626,1.5921527789331833,,,,,cracz,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,141.43407177893317,0.17636189596679716,13.471033950620242,6,2.2451723251033737,0.3106966484219133,173
0,4,25,169,175,7,7,provisional,137.673843,1.7228285862991868,,,,large_chi2_ndf,cracz,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,137.6518295862992,0.17120454741877184,42.87541841012472,6,7.14590306835412,0.32870799083678676,173
0,4,26,169,175,7,7,provisional,139.222885,0.9018080134688944,,,,,cracz,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,139.46257198653112,0.18952216428065177,12.885587630825857,6,2.1475979384709762,0.3310442198360176,173
0,4,27,169,175,7,7,provisional,137.107468,1.9307655234510719,,,,,cracz,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,137.40381347654892,0.17122223226551145,27.403190849371935,6,4.5671984748953225,0.3198076809982729,173
0,4,28,169,175,7,7,provisional,139.634888,4.514567515687105,,,,,cracz,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,139.75927251568712,0.2060616725440207,26.244889117894246,6,4.374148186315708,0.33924860092644965,173
0,4,29,169,175,7,7,provisional,137.972336,1.3539827105919073,,,,,cracz,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,138.2322477105919,0.19982756894624756,29.473243745296102,6,4.912207290882684,0.3198470931596863,173
0,4,30,169,175,7,7,provisional,139.020309,1.4421777806714715,,,,,cracz,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,138.99109778067148,0.21891665636528923,8.026851201440351,6,1.3378085335733918,0.31809124674790257,173
0,4,31,169,175,7,7,provisional,137.453293,1.6265049807688285,,,,,cracz,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,137.13024298076883,0.21094252517581305,10.621346023170567,6,1.7702243371950945,0.3245799771315904,173
0,5,1,169,175,7,7,provisional,132.35556,1.9964650105042097,,,,,cracz,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,132.9713640105042,0.3032727594397836,12.64052698949183,6,2.1067544982486384,0.3319187180142305,173
0,5,2,169,175,7,7,provisional,136.107803,1.3275076975871514,,,,,cracz,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,136.67671930241283,0.21015098239990931,15.609516220073543,6,2.6015860366789236,0.31602336609997916,173
0,5,3,169,175,7,7,provisional,134.618515,1.459541118825399,,,,,cracz,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,134.7300338811746,0.24002629732372321,12.472505382361886,6,2.0787508970603144,0.33774599507156766,173
0,5,4,169,175,7,7,provisional,135.497009,1.2489016906539234,,,,,cracz,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,135.7388913093461,0.19974858949597035,12.183563765270831,6,2.030593960878472,0.32899189006774976,173
0,5,5,169,175,7,7,provisional,132.037399,1.0672520242724204,,,,,cracz,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,131.87256502427243,0.2121114988650302,5.124079783945966,6,0.8540132973243276,0.33777937671552916,173
0,5,6,169,175,7,7,provisional,134.359222,1.1638389987148798,,,,,cracz,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,134.73621600128513,0.20347390598146317,12.622900206576727,6,2.1038167010961213,0.33644810241300444,173
0,5,7,169,175,7,7,provisional,131.370987,2.079113311793037,,,,,cracz,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,131.37649868820696,0.21605924513922461,22.868079828609428,6,3.8113466381015715,0.3385230214193045,173
0,5,8,169,175,7,7,provisional,131.924347,1.0946749595049994,,,,,cracz,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,132.021475040495,0.185883131155839,11.336935198083786,6,1.8894891996806311,0.336417124970725,173
