day,ew,pp,tt,reference_mpv,reference_mpv_error,auto_flag,source,source_stage,source_file,period_start,period_end
169,1,7,1,134.576428,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,7,2,135.07868,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,7,3,134.768177,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,7,4,134.920658,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,7,5,136.798212,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,7,6,132.399046,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,7,7,131.655909,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,7,8,132.505601,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,7,9,132.079769,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,7,10,137.692975,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,7,11,138.188367,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,7,12,138.452445,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,7,13,138.518181,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,7,14,134.304359,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,7,15,137.574516,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,7,16,135.005553,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,7,17,138.056991,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,7,18,133.340486,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,7,19,138.886601,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,7,20,137.842622,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,7,21,136.987855,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,7,22,137.238847,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,7,23,137.85429,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,7,24,138.903882,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,7,25,139.440656,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,7,26,136.48454,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,7,27,137.377431,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,7,28,136.2422,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,7,29,137.307604,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,7,30,137.171613,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,7,31,138.582896,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,8,1,136.742674,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,8,2,134.60375,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,8,3,124.422131,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,8,4,131.163485,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,8,5,133.228982,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,8,6,132.188377,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,8,7,132.675673,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,8,8,132.003684,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,8,9,133.543305,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,8,10,136.445621,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,8,11,138.71636,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,8,12,136.002097,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,8,13,137.769774,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,8,14,136.166364,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,8,15,137.899327,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,8,16,137.686259,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,8,17,139.530226,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,8,18,137.742115,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,8,19,135.985404,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,8,20,138.365993,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,8,21,137.33562,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,8,22,138.466246,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,8,23,139.715093,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,8,24,133.789138,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,8,25,130.91628,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,8,26,137.367697,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,8,27,138.393872,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,8,28,139.128043,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,8,29,137.890485,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,8,30,135.870727,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,8,31,135.609166,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,9,1,133.565247,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,9,2,132.665276,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,9,3,134.290963,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,9,4,133.831507,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,9,5,131.660411,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,9,6,130.753502,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,9,7,131.4037,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,9,8,132.100146,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,9,9,132.126403,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,9,10,136.514158,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,9,11,135.219822,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,9,12,134.557641,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,9,13,133.935792,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,9,14,136.871643,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,9,15,135.064376,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,9,16,138.538592,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,9,17,134.432519,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,9,18,136.195547,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,9,19,134.760815,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,9,20,134.180948,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,9,21,133.08062,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,9,22,135.981414,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,9,23,132.552071,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,9,24,130.857337,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,9,25,133.584923,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,9,26,138.224619,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,9,27,138.289154,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,9,28,140.231699,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,9,29,137.205029,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,9,30,138.453854,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,9,31,137.069596,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,10,1,136.838611,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,10,2,135.211184,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,10,3,133.560683,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,10,4,134.88033,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,10,5,134.912464,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,10,6,133.894869,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,10,7,133.430031,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,10,8,132.868532,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,10,9,131.538104,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,10,10,139.253173,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,10,11,135.635438,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,10,12,137.505416,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,10,13,130.716344,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,10,14,136.629302,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,10,15,136.710119,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,10,16,136.545333,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,10,17,136.659381,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,10,18,136.77533,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,10,19,135.336254,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,10,20,137.329507,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,10,21,135.24606,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,10,22,136.130683,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,10,23,137.454799,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,10,24,138.54413,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,10,25,139.284246,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,10,26,132.921514,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,10,27,141.530197,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,10,28,138.243633,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,10,29,137.27959,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,10,30,137.639012,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,10,31,137.770561,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,11,1,135.425023,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,11,2,135.602684,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,11,3,132.767506,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,11,4,134.365165,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,11,5,136.123534,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,11,6,132.201784,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,11,7,131.329254,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,11,8,133.356964,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,11,9,132.284921,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,11,10,137.812204,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,11,11,136.540579,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,11,12,136.636796,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,11,13,137.267866,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,11,14,137.846733,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,11,15,138.620876,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,11,16,139.09793,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,11,17,139.906256,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,11,18,139.530798,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,11,19,138.451,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,11,20,139.355155,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,11,21,138.763811,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,11,22,140.76639,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,11,23,140.246818,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,11,24,139.624032,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,11,25,135.729103,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,11,26,139.199432,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,11,27,137.916562,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,11,28,139.35082,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,11,29,136.297368,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,11,30,138.391811,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,11,31,137.127294,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,12,1,130.291271,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,12,2,131.270424,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,12,3,131.419985,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,12,4,133.70691,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,12,5,128.840847,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,12,6,134.640788,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,12,7,132.812316,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,12,8,134.102733,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,12,9,132.938391,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,12,10,135.786126,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,12,11,132.778409,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,12,12,136.848028,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,12,13,131.992722,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,12,14,135.785525,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,12,15,137.85362,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,12,16,136.040909,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,12,17,136.149456,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,12,18,137.237129,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,12,19,137.545975,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,12,20,137.17854,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,12,21,137.487181,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,12,22,137.674762,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,12,23,133.695747,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,12,24,135.784221,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,12,25,137.155367,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,12,26,136.299299,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,12,27,136.949068,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,12,28,137.689368,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,12,29,135.554054,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,12,30,137.084059,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
169,1,12,31,134.497789,0.0,not_flagged,cracz,period_reference,Nmip_Day_169.txt,169,175
183,0,1,1,112.814122,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,0,1,2,123.779955,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,0,1,3,113.997937,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,0,1,4,131.087716,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,0,1,5,121.621048,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,0,1,6,128.191617,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,0,1,7,120.757749,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,0,1,8,128.398935,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,0,1,9,125.715397,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,0,1,10,136.029569,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,0,1,11,136.310881,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,0,1,12,138.026279,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,0,1,13,136.662313,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,0,1,14,137.01174,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,0,1,15,137.304131,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,0,1,16,135.856623,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,0,1,17,134.654256,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,0,1,18,136.444909,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,0,1,19,133.064562,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,0,1,20,135.728648,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,0,1,21,134.608364,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,0,1,22,135.477145,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,0,1,23,135.441391,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,0,1,24,134.329754,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,0,1,25,134.572357,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,0,1,26,135.757043,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,0,1,27,135.823475,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,0,1,28,135.237814,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,0,1,29,135.344771,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,0,1,30,133.872833,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,0,1,31,135.795952,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,0,2,1,137.357879,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,0,2,2,134.308009,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,0,2,3,134.815184,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,0,2,4,133.33791,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,0,2,5,134.462507,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,0,2,6,132.765659,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,0,2,7,132.431285,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,0,2,8,132.177541,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,0,2,9,132.467257,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,0,2,10,138.752734,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,0,2,11,139.503967,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,0,2,12,139.033674,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,0,2,13,139.756008,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,0,2,14,139.68238,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,0,2,15,139.58326,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,0,2,16,137.365788,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,0,2,17,138.58131,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,0,2,18,136.836883,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,0,2,19,136.669136,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,0,2,20,138.834915,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,0,2,21,136.383779,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,0,2,22,137.713533,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,0,2,23,137.573367,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,0,2,24,138.770844,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,0,2,25,135.707149,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,0,2,26,140.26809,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,0,2,27,136.902589,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,0,2,28,139.178332,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,0,2,29,134.060779,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,0,2,30,137.483316,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,0,2,31,135.206109,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,0,3,1,133.403407,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,0,3,2,130.242,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,0,3,3,131.874995,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,0,3,4,133.513601,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,0,3,5,132.411817,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,0,3,6,133.58581,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,0,3,7,130.536428,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,0,3,8,131.556456,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,0,3,9,131.858052,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,0,3,10,138.217608,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,0,3,11,141.510749,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,0,3,12,139.021696,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,0,3,13,138.191374,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,0,3,14,139.173536,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,0,3,15,138.867883,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,0,3,16,138.500993,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,0,3,17,140.380921,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,0,3,18,137.913385,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,0,3,19,137.828115,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,0,3,20,134.820797,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,0,3,21,137.815806,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,0,3,22,138.729954,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,0,3,23,138.072245,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,0,3,24,139.128046,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,0,3,25,139.535777,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,0,3,26,138.645654,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,0,3,27,140.11247,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,0,3,28,139.631722,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,0,3,29,137.167618,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,0,3,30,136.341033,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,0,3,31,136.894514,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,0,4,1,139.897583,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,0,4,2,132.967097,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,0,4,3,134.280988,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
