day,ew,pp,tt,mpv,mpv_error,auto_flag,numeric_issue,source,source_stage,source_file,input_file,input_line
177,0,11,22,134.128387,0.562721,not_flagged,,ding,automatic_daily_fit,NmipConstantsDay177.txt,/Users/dchenmac/dchen/service/Run23_live/EpdCalibration-apple/projects/2023_AuAu_200GeV/data/derived/daily_observations_primary.csv,1077
177,0,11,23,132.348389,0.589494,not_flagged,,ding,automatic_daily_fit,NmipConstantsDay177.txt,/Users/dchenmac/dchen/service/Run23_live/EpdCalibration-apple/projects/2023_AuAu_200GeV/data/derived/daily_observations_primary.csv,1078
177,0,11,24,138.118576,0.594,not_flagged,,ding,automatic_daily_fit,NmipConstantsDay177.txt,/Users/dchenmac/dchen/service/Run23_live/EpdCalibration-apple/projects/2023_AuAu_200GeV/data/derived/daily_observations_primary.csv,1079
177,0,11,25,133.763718,0.547288,not_flagged,,ding,automatic_daily_fit,NmipConstantsDay177.txt,/Users/dchenmac/dchen/service/Run23_live/EpdCalibration-apple/projects/2023_AuAu_200GeV/data/derived/daily_observations_primary.csv,1080
177,0,11,26,136.25647,0.567002,not_flagged,,ding,automatic_daily_fit,NmipConstantsDay177.txt,/Users/dchenmac/dchen/service/Run23_live/EpdCalibration-apple/projects/2023_AuAu_200GeV/data/derived/daily_observations_primary.csv,1081
177,0,11,27,134.400024,0.632671,not_flagged,,ding,automatic_daily_fit,NmipConstantsDay177.txt,/Users/dchenmac/dchen/service/Run23_live/EpdCalibration-apple/projects/2023_AuAu_200GeV/data/derived/daily_observations_primary.csv,1082
177,0,11,28,135.518951,0.634158,not_flagged,,ding,automatic_daily_fit,NmipConstantsDay177.txt,/Users/dchenmac/dchen/service/Run23_live/EpdCalibration-apple/projects/2023_AuAu_200GeV/data/derived/daily_observations_primary.csv,1083
177,0,11,29,134.175842,0.633891,not_flagged,,ding,automatic_daily_fit,NmipConstantsDay177.txt,/Users/dchenmac/dchen/service/Run23_live/EpdCalibration-apple/projects/2023_AuAu_200GeV/data/derived/daily_observations_primary.csv,1084
177,0,11,30,136.116669,0.663085,not_flagged,,ding,automatic_daily_fit,NmipConstantsDay177.txt,/Users/dchenmac/dchen/service/Run23_live/EpdCalibration-apple/projects/2023_AuAu_200GeV/data/derived/daily_observations_primary.csv,1085
177,0,11,31,132.901184,0.642529,not_flagged,,ding,automatic_daily_fit,NmipConstantsDay177.txt,/Users/dchenmac/dchen/service/Run23_live/EpdCalibration-apple/projects/2023_AuAu_200GeV/data/derived/daily_observations_primary.csv,1086
177,0,12,1,137.243942,0.721117,not_flagged,,ding,automatic_daily_fit,NmipConstantsDay177.txt,/Users/dchenmac/dchen/service/Run23_live/EpdCalibration-apple/projects/2023_AuAu_200GeV/data/derived/daily_observations_primary.csv,1087
177,0,12,2,129.208359,0.886112,not_flagged,,ding,automatic_daily_fit,NmipConstantsDay177.txt,/Users/dchenmac/dchen/service/Run23_live/EpdCalibration-apple/projects/2023_AuAu_200GeV/data/derived/daily_observations_primary.csv,1088
177,0,12,3,128.694977,0.745779,not_flagged,,ding,automatic_daily_fit,NmipConstantsDay177.txt,/Users/dchenmac/dchen/service/Run23_live/EpdCalibration-apple/projects/2023_AuAu_200GeV/data/derived/daily_observations_primary.csv,1089
177,0,12,4,132.668533,0.559518,not_flagged,,ding,automatic_daily_fit,NmipConstantsDay177.txt,/Users/dchenmac/dchen/service/Run23_live/EpdCalibration-apple/projects/2023_AuAu_200GeV/data/derived/daily_observations_primary.csv,1090
177,0,12,5,133.337921,0.52934,not_flagged,,ding,automatic_daily_fit,NmipConstantsDay177.txt,/Users/dchenmac/dchen/service/Run23_live/EpdCalibration-apple/projects/2023_AuAu_200GeV/data/derived/daily_observations_primary.csv,1091
177,0,12,6,132.31842,0.492899,not_flagged,,ding,automatic_daily_fit,NmipConstantsDay177.txt,/Users/dchenmac/dchen/service/Run23_live/EpdCalibration-apple/projects/2023_AuAu_200GeV/data/derived/daily_observations_primary.csv,1092
177,0,12,7,130.782303,0.533239,not_flagged,,ding,automatic_daily_fit,NmipConstantsDay177.txt,/Users/dchenmac/dchen/service/Run23_live/EpdCalibration-apple/projects/2023_AuAu_200GeV/data/derived/daily_observations_primary.csv,1093
177,0,12,8,133.205124,0.508938,not_flagged,,ding,automatic_daily_fit,NmipConstantsDay177.txt,/Users/dchenmac/dchen/service/Run23_live/EpdCalibration-apple/projects/2023_AuAu_200GeV/data/derived/daily_observations_primary.csv,1094
177,0,12,9,134.171722,0.464536,not_flagged,,ding,automatic_daily_fit,NmipConstantsDay177.txt,/Users/dchenmac/dchen/service/Run23_live/EpdCalibration-apple/projects/2023_AuAu_200GeV/data/derived/daily_observations_primary.csv,1095
177,0,12,10,135.901505,0.53108,not_flagged,,ding,automatic_daily_fit,NmipConstantsDay177.txt,/Users/dchenmac/dchen/service/Run23_live/EpdCalibration-apple/projects/2023_AuAu_200GeV/data/derived/daily_observations_primary.csv,1096
177,0,12,11,137.726059,0.510505,not_flagged,,ding,automatic_daily_fit,NmipConstantsDay177.txt,/Users/dchenmac/dchen/service/Run23_live/EpdCalibration-apple/projects/2023_AuAu_200GeV/data/derived/daily_observations_primary.csv,1097
177,0,12,12,135.408936,0.530057,not_flagged,,ding,automatic_daily_fit,NmipConstantsDay177.txt,/Users/dchenmac/dchen/service/Run23_live/EpdCalibration-apple/projects/2023_AuAu_200GeV/data/derived/daily_observations_primary.csv,1098
177,0,12,13,135.924942,0.514109,not_flagged,,ding,automatic_daily_fit,NmipConstantsDay177.txt,/Users/dchenmac/dchen/service/Run23_live/EpdCalibration-apple/projects/2023_AuAu_200GeV/data/derived/daily_observations_primary.csv,1099
177,0,12,14,134.927872,0.526554,not_flagged,,ding,automatic_daily_fit,NmipConstantsDay177.txt,/Users/dchenmac/dchen/service/Run23_live/EpdCalibration-apple/projects/2023_AuAu_200GeV/data/derived/daily_observations_primary.csv,1100
177,0,12,15,138.406708,0.537008,not_flagged,,ding,automatic_daily_fit,NmipConstantsDay177.txt,/Users/dchenmac/dchen/service/Run23_live/EpdCalibration-apple/projects/2023_AuAu_200GeV/data/derived/daily_observations_primary.csv,1101
177,0,12,16,138.69606,0.503313,not_flagged,,ding,automatic_daily_fit,NmipConstantsDay177.txt,/Users/dchenmac/dchen/service/Run23_live/EpdCalibration-apple/projects/2023_AuAu_200GeV/data/derived/daily_observations_primary.csv,1102
177,0,12,17,136.017105,0.487852,not_flagged,,ding,automatic_daily_fit,NmipConstantsDay177.txt,/Users/dchenmac/dchen/service/Run23_live/EpdCalibration-apple/projects/2023_AuAu_200GeV/data/derived/daily_observations_primary.csv,1103
177,0,12,18,136.693924,0.544699,not_flagged,,ding,automatic_daily_fit,NmipConstantsDay177.txt,/Users/dchenmac/dchen/service/Run23_live/EpdCalibration-apple/projects/2023_AuAu_200GeV/data/derived/daily_observations_primary.csv,1104
177,0,12,19,137.323349,0.535699,not_flagged,,ding,automatic_daily_fit,NmipConstantsDay177.txt,/Users/dchenmac/dchen/service/Run23_live/EpdCalibration-apple/projects/2023_AuAu_200GeV/data/derived/daily_observations_primary.csv,1105
177,0,12,20,136.676849,0.507133,not_flagged,,ding,automatic_daily_fit,NmipConstantsDay177.txt,/Users/dchenmac/dchen/service/Run23_live/EpdCalibration-apple/projects/2023_AuAu_200GeV/data/derived/daily_observations_primary.csv,1106
177,0,12,21,137.441772,0.51134,not_flagged,,ding,automatic_daily_fit,NmipConstantsDay177.txt,/Users/dchenmac/dchen/service/Run23_live/EpdCalibration-apple/projects/2023_AuAu_200GeV/data/derived/daily_observations_primary.csv,1107
177,0,12,22,133.010544,0.493238,not_flagged,,ding,automatic_daily_fit,NmipConstantsDay177.txt,/Users/dchenmac/dchen/service/Run23_live/EpdCalibration-apple/projects/2023_AuAu_200GeV/data/derived/daily_observations_primary.csv,1108
177,0,12,23,136.259628,0.503558,not_flagged,,ding,automatic_daily_fit,NmipConstantsDay177.txt,/Users/dchenmac/dchen/service/Run23_live/EpdCalibration-apple/projects/2023_AuAu_200GeV/data/derived/daily_observations_primary.csv,1109
177,0,12,24,139.753601,0.537579,not_flagged,,ding,automatic_daily_fit,NmipConstantsDay177.txt,/Users/dchenmac/dchen/service/Run23_live/EpdCalibration-apple/projects/2023_AuAu_200GeV/data/derived/daily_observations_primary.csv,1110
177,0,12,25,135.95192,0.55762,not_flagged,,ding,automatic_daily_fit,NmipConstantsDay177.txt,/Users/dchenmac/dchen/service/Run23_live/EpdCalibration-apple/projects/2023_AuAu_200GeV/data/derived/daily_observations_primary.csv,1111
177,0,12,26,137.484894,0.544992,not_flagged,,ding,automatic_daily_fit,NmipConstantsDay177.txt,/Users/dchenmac/dchen/service/Run23_live/EpdCalibration-apple/projects/2023_AuAu_200GeV/data/derived/daily_observations_primary.csv,1112
177,0,12,27,135.546204,0.55237,not_flagged,,ding,automatic_daily_fit,NmipConstantsDay177.txt,/Users/dchenmac/dchen/service/Run23_live/EpdCalibration-apple/projects/2023_AuAu_200GeV/data/derived/daily_observations_primary.csv,1113
177,0,12,28,137.167236,0.575558,not_flagged,,ding,automatic_daily_fit,NmipConstantsDay177.txt,/Users/dchenmac/dchen/service/Run23_live/EpdCalibration-apple/projects/2023_AuAu_200GeV/data/derived/daily_observations_primary.csv,1114
177,0,12,29,137.465149,0.596557,not_flagged,,ding,automatic_daily_fit,NmipConstantsDay177.txt,/Users/dchenmac/dchen/service/Run23_live/EpdCalibration-apple/projects/2023_AuAu_200GeV/data/derived/daily_observations_primary.csv,1115
177,0,12,30,136.146957,0.607238,not_flagged,,ding,automatic_daily_fit,NmipConstantsDay177.txt,/Users/dchenmac/dchen/service/Run23_live/EpdCalibration-apple/projects/2023_AuAu_200GeV/data/derived/daily_observations_primary.csv,1116
177,0,12,31,137.117264,0.663825,not_flagged,,ding,automatic_daily_fit,NmipConstantsDay177.txt,/Users/dchenmac/dchen/service/Run23_live/EpdCalibration-apple/projects/2023_AuAu_200GeV/data/derived/daily_observations_primary.csv,1117
177,1,1,1,131.869843,0.763889,not_flagged,,ding,automatic_daily_fit,NmipConstantsDay177.txt,/Users/dchenmac/dchen/service/Run23_live/EpdCalibration-apple/projects/2023_AuAu_200GeV/data/derived/daily_observations_primary.csv,1118
177,1,1,2,130.490997,0.975751,not_flagged,,ding,automatic_daily_fit,NmipConstantsDay177.txt,/Users/dchenmac/dchen/service/Run23_live/EpdCalibration-apple/projects/2023_AuAu_200GeV/data/derived/daily_observations_primary.csv,1119
177,1,1,3,131.192261,0.774374,not_flagged,,ding,automatic_daily_fit,NmipConstantsDay177.txt,/Users/dchenmac/dchen/service/Run23_live/EpdCalibration-apple/projects/2023_AuAu_200GeV/data/derived/daily_observations_primary.csv,1120
177,1,1,4,131.358414,0.651194,not_flagged,,ding,automatic_daily_fit,NmipConstantsDay177.txt,/Users/dchenmac/dchen/service/Run23_live/EpdCalibration-apple/projects/2023_AuAu_200GeV/data/derived/daily_observations_primary.csv,1121
177,1,1,5,130.051697,0.580826,not_flagged,,ding,automatic_daily_fit,NmipConstantsDay177.txt,/Users/dchenmac/dchen/service/Run23_live/EpdCalibration-apple/projects/2023_AuAu_200GeV/data/derived/daily_observations_primary.csv,1122
177,1,1,6,135.0,0.580826,fit_failed,,ding,automatic_daily_fit,NmipConstantsDay177.txt,/Users/dchenmac/dchen/service/Run23_live/EpdCalibration-apple/projects/2023_AuAu_200GeV/data/derived/daily_observations_primary.csv,1123
177,1,1,7,135.952225,0.654005,not_flagged,,ding,automatic_daily_fit,NmipConstantsDay177.txt,/Users/dchenmac/dchen/service/Run23_live/EpdCalibration-apple/projects/2023_AuAu_200GeV/data/derived/daily_observations_primary.csv,1124
177,1,1,8,133.036148,0.652296,not_flagged,,ding,automatic_daily_fit,NmipConstantsDay177.txt,/Users/dchenmac/dchen/service/Run23_live/EpdCalibration-apple/projects/2023_AuAu_200GeV/data/derived/daily_observations_primary.csv,1125
177,1,1,9,134.572296,0.603232,not_flagged,,ding,automatic_daily_fit,NmipConstantsDay177.txt,/Users/dchenmac/dchen/service/Run23_live/EpdCalibration-apple/projects/2023_AuAu_200GeV/data/derived/daily_observations_primary.csv,1126
177,1,1,10,135.583099,0.620458,not_flagged,,ding,automatic_daily_fit,NmipConstantsDay177.txt,/Users/dchenmac/dchen/service/Run23_live/EpdCalibration-apple/projects/2023_AuAu_200GeV/data/derived/daily_observations_primary.csv,1127
177,1,1,11,134.787827,0.619482,not_flagged,,ding,automatic_daily_fit,NmipConstantsDay177.txt,/Users/dchenmac/dchen/service/Run23_live/EpdCalibration-apple/projects/2023_AuAu_200GeV/data/derived/daily_observations_primary.csv,1128
177,1,1,12,134.659714,0.654389,not_flagged,,ding,automatic_daily_fit,NmipConstantsDay177.txt,/Users/dchenmac/dchen/service/Run23_live/EpdCalibration-apple/projects/2023_AuAu_200GeV/data/derived/daily_observations_primary.csv,1129
177,1,1,13,134.659073,0.704804,not_flagged,,ding,automatic_daily_fit,NmipConstantsDay177.txt,/Users/dchenmac/dchen/service/Run23_live/EpdCalibration-apple/projects/2023_AuAu_200GeV/data/derived/daily_observations_primary.csv,1130
177,1,1,14,134.394806,0.637423,not_flagged,,ding,automatic_daily_fit,NmipConstantsDay177.txt,/Users/dchenmac/dchen/service/Run23_live/EpdCalibration-apple/projects/2023_AuAu_200GeV/data/derived/daily_observations_primary.csv,1131
177,1,1,15,136.130737,0.649839,not_flagged,,ding,automatic_daily_fit,NmipConstantsDay177.txt,/Users/dchenmac/dchen/service/Run23_live/EpdCalibration-apple/projects/2023_AuAu_200GeV/data/derived/daily_observations_primary.csv,1132
177,1,1,16,133.87381,0.619005,not_flagged,,ding,automatic_daily_fit,NmipConstantsDay177.txt,/Users/dchenmac/dchen/service/Run23_live/EpdCalibration-apple/projects/2023_AuAu_200GeV/data/derived/daily_observations_primary.csv,1133
177,1,1,17,131.774612,0.597179,not_flagged,,ding,automatic_daily_fit,NmipConstantsDay177.txt,/Users/dchenmac/dchen/service/Run23_live/EpdCalibration-apple/projects/2023_AuAu_200GeV/data/derived/daily_observations_primary.csv,1134
177,1,1,18,133.878983,0.625345,not_flagged,,ding,automatic_daily_fit,NmipConstantsDay177.txt,/Users/dchenmac/dchen/service/Run23_live/EpdCalibration-apple/projects/2023_AuAu_200GeV/data/derived/daily_observations_primary.csv,1135
177,1,1,19,134.456604,0.614908,not_flagged,,ding,automatic_daily_fit,NmipConstantsDay177.txt,/Users/dchenmac/dchen/service/Run23_live/EpdCalibration-apple/projects/2023_AuAu_200GeV/data/derived/daily_observations_primary.csv,1136
177,1,1,20,134.245224,0.629382,not_flagged,,ding,automatic_daily_fit,NmipConstantsDay177.txt,/Users/dchenmac/dchen/service/Run23_live/EpdCalibration-apple/projects/2023_AuAu_200GeV/data/derived/daily_observations_primary.csv,1137
177,1,1,21,131.014923,0.658752,not_flagged,,ding,automatic_daily_fit,NmipConstantsDay177.txt,/Users/dchenmac/dchen/service/Run23_live/EpdCalibration-apple/projects/2023_AuAu_200GeV/data/derived/daily_observations_primary.csv,1138
177,1,1,22,133.983856,0.626453,not_flagged,,ding,automatic_daily_fit,NmipConstantsDay177.txt,/Users/dchenmac/dchen/service/Run23_live/EpdCalibration-apple/projects/2023_AuAu_200GeV/data/derived/daily_observations_primary.csv,1139
177,1,1,23,134.348785,0.632861,not_flagged,,ding,automatic_daily_fit,NmipConstantsDay177.txt,/Users/dchenmac/dchen/service/Run23_live/EpdCalibration-apple/projects/2023_AuAu_200GeV/data/derived/daily_observations_primary.csv,1140
177,1,1,24,139.052322,0.689744,not_flagged,,ding,automatic_daily_fit,NmipConstantsDay177.txt,/Users/dchenmac/dchen/service/Run23_live/EpdCalibration-apple/projects/2023_AuAu_200GeV/data/derived/daily_observations_primary.csv,1141
177,1,1,25,136.161896,0.678006,not_flagged,,ding,automatic_daily_fit,NmipConstantsDay177.txt,/Users/dchenmac/dchen/service/Run23_live/EpdCalibration-apple/projects/2023_AuAu_200GeV/data/derived/daily_observations_primary.csv,1142
177,1,1,26,136.590317,0.698632,not_flagged,,ding,automatic_daily_fit,NmipConstantsDay177.txt,/Users/dchenmac/dchen/service/Run23_live/EpdCalibration-apple/projects/2023_AuAu_200GeV/data/derived/daily_observations_primary.csv,1143
177,1,1,27,137.815826,0.799857,not_flagged,,ding,automatic_daily_fit,NmipConstantsDay177.txt,/Users/dchenmac/dchen/service/Run23_live/EpdCalibration-apple/projects/2023_AuAu_200GeV/data/derived/daily_observations_primary.csv,1144
177,1,1,28,137.598358,0.700726,not_flagged,,ding,automatic_daily_fit,NmipConstantsDay177.txt,/Users/dchenmac/dchen/service/Run23_live/EpdCalibration-apple/projects/2023_AuAu_200GeV/data/derived/daily_observations_primary.csv,1145
177,1,1,29,135.186508,0.740788,not_flagged,,ding,automatic_daily_fit,NmipConstantsDay177.txt,/Users/dchenmac/dchen/service/Run23_live/EpdCalibration-apple/projects/2023_AuAu_200GeV/data/derived/daily_observations_primary.csv,1146
177,1,1,30,136.417938,0.721289,not_flagged,,ding,automatic_daily_fit,NmipConstantsDay177.txt,/Users/dchenmac/dchen/service/Run23_live/EpdCalibration-apple/projects/2023_AuAu_200GeV/data/derived/daily_observations_primary.csv,1147
177,1,1,31,136.700455,0.715638,not_flagged,,ding,automatic_daily_fit,NmipConstantsDay177.txt,/Users/dchenmac/dchen/service/Run23_live/EpdCalibration-apple/projects/2023_AuAu_200GeV/data/derived/daily_observations_primary.csv,1148
177,1,2,1,131.699127,0.795648,not_flagged,,ding,automatic_daily_fit,NmipConstantsDay177.txt,/Users/dchenmac/dchen/service/Run23_live/EpdCalibration-apple/projects/2023_AuAu_200GeV/data/derived/daily_observations_primary.csv,1149
177,1,2,2,130.471634,0.652323,not_flagged,,ding,automatic_daily_fit,NmipConstantsDay177.txt,/Users/dchenmac/dchen/service/Run23_live/EpdCalibration-apple/projects/2023_AuAu_200GeV/data/derived/daily_observations_primary.csv,1150
177,1,2,3,131.557465,0.616267,not_flagged,,ding,automatic_daily_fit,NmipConstantsDay177.txt,/Users/dchenmac/dchen/service/Run23_live/EpdCalibration-apple/projects/2023_AuAu_200GeV/data/derived/daily_observations_primary.csv,1151
177,1,2,4,133.714249,0.563512,not_flagged,,ding,automatic_daily_fit,NmipConstantsDay177.txt,/Users/dchenmac/dchen/service/Run23_live/EpdCalibration-apple/projects/2023_AuAu_200GeV/data/derived/daily_observations_primary.csv,1152
177,1,2,5,136.17215,0.578035,not_flagged,,ding,automatic_daily_fit,NmipConstantsDay177.txt,/Users/dchenmac/dchen/service/Run23_live/EpdCalibration-apple/projects/2023_AuAu_200GeV/data/derived/daily_observations_primary.csv,1153
177,1,2,6,134.832184,0.57947,not_flagged,,ding,automatic_daily_fit,NmipConstantsDay177.txt,/Users/dchenmac/dchen/service/Run23_live/EpdCalibration-apple/projects/2023_AuAu_200GeV/data/derived/daily_observations_primary.csv,1154
177,1,2,7,135.395172,0.666354,not_flagged,,ding,automatic_daily_fit,NmipConstantsDay177.txt,/Users/dchenmac/dchen/service/Run23_live/EpdCalibration-apple/projects/2023_AuAu_200GeV/data/derived/daily_observations_primary.csv,1155
177,1,2,8,135.866409,0.603013,not_flagged,,ding,automatic_daily_fit,NmipConstantsDay177.txt,/Users/dchenmac/dchen/service/Run23_live/EpdCalibration-apple/projects/2023_AuAu_200GeV/data/derived/daily_observations_primary.csv,1156
177,1,2,9,138.225754,0.600634,not_flagged,,ding,automatic_daily_fit,NmipConstantsDay177.txt,/Users/dchenmac/dchen/service/Run23_live/EpdCalibration-apple/projects/2023_AuAu_200GeV/data/derived/daily_observations_primary.csv,1157
177,1,2,10,135.0,0.600634,fit_failed,,ding,automatic_daily_fit,NmipConstantsDay177.txt,/Users/dchenmac/dchen/service/Run23_live/EpdCalibration-apple/projects/2023_AuAu_200GeV/data/derived/daily_observations_primary.csv,1158
177,1,2,11,136.252563,0.6141,not_flagged,,ding,automatic_daily_fit,NmipConstantsDay177.txt,/Users/dchenmac/dchen/service/Run23_live/EpdCalibration-apple/projects/2023_AuAu_200GeV/data/derived/daily_observations_primary.csv,1159
177,1,2,12,131.833176,0.592248,not_flagged,,ding,automatic_daily_fit,NmipConstantsDay177.txt,/Users/dchenmac/dchen/service/Run23_live/EpdCalibration-apple/projects/2023_AuAu_200GeV/data/derived/daily_observations_primary.csv,1160
177,1,2,13,133.839767,0.625447,not_flagged,,ding,automatic_daily_fit,NmipConstantsDay177.txt,/Users/dchenmac/dchen/service/Run23_live/EpdCalibration-apple/projects/2023_AuAu_200GeV/data/derived/daily_observations_primary.csv,1161
177,1,2,14,131.66951,0.626146,not_flagged,,ding,automatic_daily_fit,NmipConstantsDay177.txt,/Users/dchenmac/dchen/service/Run23_live/EpdCalibration-apple/projects/2023_AuAu_200GeV/data/derived/daily_observations_primary.csv,1162
177,1,2,15,130.146957,0.599242,not_flagged,,ding,automatic_daily_fit,NmipConstantsDay177.txt,/Users/dchenmac/dchen/service/Run23_live/EpdCalibration-apple/projects/2023_AuAu_200GeV/data/derived/daily_observations_primary.csv,1163
177,1,2,16,132.602798,0.621464,not_flagged,,ding,automatic_daily_fit,NmipConstantsDay177.txt,/Users/dchenmac/dchen/service/Run23_live/EpdCalibration-apple/projects/2023_AuAu_200GeV/data/derived/daily_observations_primary.csv,1164
177,1,2,17,134.309006,0.667287,not_flagged,,ding,automatic_daily_fit,NmipConstantsDay177.txt,/Users/dchenmac/dchen/service/Run23_live/EpdCalibration-apple/projects/2023_AuAu_200GeV/data/derived/daily_observations_primary.csv,1165
177,1,2,18,133.281616,0.658548,not_flagged,,ding,automatic_daily_fit,NmipConstantsDay177.txt,/Users/dchenmac/dchen/service/Run23_live/EpdCalibration-apple/projects/2023_AuAu_200GeV/data/derived/daily_observations_primary.csv,1166
177,1,2,19,132.06871,0.640319,not_flagged,,ding,automatic_daily_fit,NmipConstantsDay177.txt,/Users/dchenmac/dchen/service/Run23_live/EpdCalibration-apple/projects/2023_AuAu_200GeV/data/derived/daily_observations_primary.csv,1167
177,1,2,20,137.010361,0.646199,not_flagged,,ding,automatic_daily_fit,NmipConstantsDay177.txt,/Users/dchenmac/dchen/service/Run23_live/EpdCalibration-apple/projects/2023_AuAu_200GeV/data/derived/daily_observations_primary.csv,1168
177,1,2,21,132.749008,0.634663,not_flagged,,ding,automatic_daily_fit,NmipConstantsDay177.txt,/Users/dchenmac/dchen/service/Run23_live/EpdCalibration-apple/projects/2023_AuAu_200GeV/data/derived/daily_observations_primary.csv,1169
177,1,2,22,135.141815,0.690497,not_flagged,,ding,automatic_daily_fit,NmipConstantsDay177.txt,/Users/dchenmac/dchen/service/Run23_live/EpdCalibration-apple/projects/2023_AuAu_200GeV/data/derived/daily_observations_primary.csv,1170
177,1,2,23,132.447006,0.642716,not_flagged,,ding,automatic_daily_fit,NmipConstantsDay177.txt,/Users/dchenmac/dchen/service/Run23_live/EpdCalibration-apple/projects/2023_AuAu_200GeV/data/derived/daily_observations_primary.csv,1171
177,1,2,24,136.036926,0.671371,not_flagged,,ding,automatic_daily_fit,NmipConstantsDay177.txt,/Users/dchenmac/dchen/service/Run23_live/EpdCalibration-apple/projects/2023_AuAu_200GeV/data/derived/daily_observations_primary.csv,1172
177,1,2,25,132.609589,0.78766,not_flagged,,ding,automatic_daily_fit,NmipConstantsDay177.txt,/Users/dchenmac/dchen/service/Run23_live/EpdCalibration-apple/projects/2023_AuAu_200GeV/data/derived/daily_observations_primary.csv,1173
177,1,2,26,134.94902,0.636995,not_flagged,,ding,automatic_daily_fit,NmipConstantsDay177.txt,/Users/dchenmac/dchen/service/Run23_live/EpdCalibration-apple/projects/2023_AuAu_200GeV/data/derived/daily_observations_primary.csv,1174
177,1,2,27,133.471054,0.70456,not_flagged,,ding,automatic_daily_fit,NmipConstantsDay177.txt,/Users/dchenmac/dchen/service/Run23_live/EpdCalibration-apple/projects/2023_AuAu_200GeV/data/derived/daily_observations_primary.csv,1175
177,1,2,28,131.481598,0.681943,not_flagged,,ding,automatic_daily_fit,NmipConstantsDay177.txt,/Users/dchenmac/dchen/service/Run23_live/EpdCalibration-apple/projects/2023_AuAu_200GeV/data/derived/daily_observations_primary.csv,1176
177,1,2,29,133.158356,0.700976,not_flagged,,ding,automatic_daily_fit,NmipConstantsDay177.txt,/Users/dchenmac/dchen/service/Run23_live/EpdCalibration-apple/projects/2023_AuAu_200GeV/data/derived/daily_observations_primary.csv,1177
177,1,2,30,134.655319,0.69577,not_flagged,,ding,automatic_daily_fit,NmipConstantsDay177.txt,/Users/dchenmac/dchen/service/Run23_live/EpdCalibration-apple/projects/2023_AuAu_200GeV/data/derived/daily_observations_primary.csv,1178
177,1,2,31,134.576599,0.727928,not_flagged,,ding,automatic_daily_fit,NmipConstantsDay177.txt,/Users/dchenmac/dchen/service/Run23_live/EpdCalibration-apple/projects/2023_AuAu_200GeV/data/derived/daily_observations_primary.csv,1179
177,1,3,1,119.132072,2.313344,different_from_nominal,,ding,automatic_daily_fit,NmipConstantsDay177.txt,/Users/dchenmac/dchen/service/Run23_live/EpdCalibration-apple/projects/2023_AuAu_200GeV/data/derived/daily_observations_primary.csv,1180
177,1,3,2,131.472198,0.714047,not_flagged,,ding,automatic_daily_fit,NmipConstantsDay177.txt,/Users/dchenmac/dchen/service/Run23_live/EpdCalibration-apple/projects/2023_AuAu_200GeV/data/derived/daily_observations_primary.csv,1181
177,1,3,3,131.330643,0.745759,not_flagged,,ding,automatic_daily_fit,NmipConstantsDay177.txt,/Users/dchenmac/dchen/service/Run23_live/EpdCalibration-apple/projects/2023_AuAu_200GeV/data/derived/daily_observations_primary.csv,1182
177,1,3,4,132.778381,0.661784,not_flagged,,ding,automatic_daily_fit,NmipConstantsDay177.txt,/Users/dchenmac/dchen/service/Run23_live/EpdCalibration-apple/projects/2023_AuAu_200GeV/data/derived/daily_observations_primary.csv,1183
177,1,3,5,132.534424,0.687647,not_flagged,,ding,automatic_daily_fit,NmipConstantsDay177.txt,/Users/dchenmac/dchen/service/Run23_live/EpdCalibration-apple/projects/2023_AuAu_200GeV/data/derived/daily_observations_primary.csv,1184
177,1,3,6,136.830673,0.622557,not_flagged,,ding,automatic_daily_fit,NmipConstantsDay177.txt,/Users/dchenmac/dchen/service/Run23_live/EpdCalibration-apple/projects/2023_AuAu_200GeV/data/derived/daily_observations_primary.csv,1185
177,1,3,7,133.577927,0.634817,not_flagged,,ding,automatic_daily_fit,NmipConstantsDay177.txt,/Users/dchenmac/dchen/service/Run23_live/EpdCalibration-apple/projects/2023_AuAu_200GeV/data/derived/daily_observations_primary.csv,1186
177,1,3,8,134.740158,0.578112,not_flagged,,ding,automatic_daily_fit,NmipConstantsDay177.txt,/Users/dchenmac/dchen/service/Run23_live/EpdCalibration-apple/projects/2023_AuAu_200GeV/data/derived/daily_observations_primary.csv,1187
177,1,3,9,132.476486,0.682336,not_flagged,,ding,automatic_daily_fit,NmipConstantsDay177.txt,/Users/dchenmac/dchen/service/Run23_live/EpdCalibration-apple/projects/2023_AuAu_200GeV/data/derived/daily_observations_primary.csv,1188
177,1,3,10,133.459137,0.608215,not_flagged,,ding,automatic_daily_fit,NmipConstantsDay177.txt,/Users/dchenmac/dchen/service/Run23_live/EpdCalibration-apple/projects/2023_AuAu_200GeV/data/derived/daily_observations_primary.csv,1189
177,1,3,11,130.946655,0.652931,not_flagged,,ding,automatic_daily_fit,NmipConstantsDay177.txt,/Users/dchenmac/dchen/service/Run23_live/EpdCalibration-apple/projects/2023_AuAu_200GeV/data/derived/daily_observations_primary.csv,1190
177,1,3,12,135.543503,0.661913,not_flagged,,ding,automatic_daily_fit,NmipConstantsDay177.txt,/Users/dchenmac/dchen/service/Run23_live/EpdCalibration-apple/projects/2023_AuAu_200GeV/data/derived/daily_observations_primary.csv,1191
