period_start,period_end,ew,pp,tt,calibration_mpv,constant_error,offset,status,qa_flag,source_qa,segment_reason,calibration_source,source_artifact,notes
190,190,1,3,6,124.49881,0.816442,0,accepted_single_day_segment,insufficient_points,data/derived/qa/qa_190_only/period_qa.csv,localized_persistent_regime_boundary_after_day190,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
190,190,1,3,7,122.460701,0.80713,0,accepted_single_day_segment,insufficient_points,data/derived/qa/qa_190_only/period_qa.csv,localized_persistent_regime_boundary_after_day190,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
190,190,1,3,8,123.852135,0.877615,0,accepted_single_day_segment,insufficient_points,data/derived/qa/qa_190_only/period_qa.csv,localized_persistent_regime_boundary_after_day190,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
190,190,1,3,9,121.397797,0.920511,0,accepted_single_day_segment,insufficient_points,data/derived/qa/qa_190_only/period_qa.csv,localized_persistent_regime_boundary_after_day190,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
190,191,0,5,10,131.3264572022303,0.2151729828592775,0,provisional_segment,,data/derived/qa/qa_190_191_v2/period_qa.csv,localized_persistent_change_point_day192,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
190,191,0,5,11,132.78738905931516,0.26265872190559225,0,provisional_segment,,data/derived/qa/qa_190_191_v2/period_qa.csv,localized_persistent_change_point_day192,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
190,191,0,5,12,137.04118577844952,0.21655379649009815,0,provisional_segment,,data/derived/qa/qa_190_191_v2/period_qa.csv,localized_persistent_change_point_day192,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
190,191,0,5,13,132.2471742371821,0.26154873232920617,0,provisional_segment,,data/derived/qa/qa_190_191_v2/period_qa.csv,localized_persistent_change_point_day192,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
190,191,0,5,14,129.73318909441247,0.19986674347229336,0,provisional_segment,,data/derived/qa/qa_190_191_v2/period_qa.csv,localized_persistent_change_point_day192,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
190,191,0,5,15,131.52286365736796,0.2553118365034899,0,provisional_segment,,data/derived/qa/qa_190_191_v2/period_qa.csv,localized_persistent_change_point_day192,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
190,191,0,6,10,132.6944307071536,0.23672340112709075,0,provisional_segment,,data/derived/qa/qa_190_191_v2/period_qa.csv,localized_persistent_change_point_day192,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
190,191,0,6,11,133.72980102765237,0.2437494781847203,0,provisional_segment,,data/derived/qa/qa_190_191_v2/period_qa.csv,localized_persistent_change_point_day192,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
190,206,0,1,1,106.72184466003962,0.33450892484949735,0,provisional,different_from_nominal,data/derived/qa/qa_190_206_review_v6/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
190,206,0,1,2,121.8072142877392,0.19282132733019167,0,provisional,different_from_nominal;large_chi2_ndf,data/derived/qa/qa_190_206_review_v6/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
190,206,0,1,3,105.69411593444524,0.4297281201659095,0,provisional,different_from_nominal,data/derived/qa/qa_190_206_review_v6/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
190,206,0,1,4,127.94340788016335,0.09351697111803618,0,provisional,,data/derived/qa/qa_190_206_review_v6/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
190,206,0,1,5,119.47921514510708,0.20376527145576512,0,provisional,different_from_nominal,data/derived/qa/qa_190_206_review_v6/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
190,206,0,1,6,124.98566046115403,0.09260129197079917,0,provisional,,data/derived/qa/qa_190_206_review_v6/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
190,206,0,1,7,119.37255589648429,0.15453095078808618,0,provisional,different_from_nominal,data/derived/qa/qa_190_206_review_v6/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
190,206,0,1,8,125.31471955391402,0.06575366563163725,0,provisional,,data/derived/qa/qa_190_206_review_v6/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
190,206,0,1,9,124.32426111392859,0.07361448107283773,0,provisional,large_chi2_ndf,data/derived/qa/qa_190_206_review_v6/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
190,206,0,1,10,132.43179634047843,0.07116822275876894,0,provisional,,data/derived/qa/qa_190_206_review_v6/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
190,206,0,1,11,131.8292671322456,0.08137421993049751,0,provisional,,data/derived/qa/qa_190_206_review_v6/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
190,206,0,1,12,134.13143893066515,0.07815916871992955,0,provisional,,data/derived/qa/qa_190_206_review_v6/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
190,206,0,1,13,132.7244796031863,0.07999451745858228,0,provisional,,data/derived/qa/qa_190_206_review_v6/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
190,206,0,1,14,133.16918062463697,0.08060802881025962,0,provisional,,data/derived/qa/qa_190_206_review_v6/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
190,206,0,1,15,133.45364769604737,0.08291135260678979,0,provisional,,data/derived/qa/qa_190_206_review_v6/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
190,206,0,1,16,130.7838997597323,0.06767232758541418,0,provisional,large_chi2_ndf,data/derived/qa/qa_190_206_review_v6/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
190,206,0,1,17,130.28731819412263,0.07486469755381708,0,provisional,,data/derived/qa/qa_190_206_review_v6/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
190,206,0,1,18,133.0951225612738,0.06852949123721216,0,provisional,,data/derived/qa/qa_190_206_review_v6/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
190,206,0,1,19,129.1010345856699,0.06812393153980613,0,provisional,,data/derived/qa/qa_190_206_review_v6/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
190,206,0,1,20,131.5121516540511,0.0679321044622665,0,provisional,,data/derived/qa/qa_190_206_review_v6/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
190,206,0,1,21,130.86475730766048,0.073909963985968,0,provisional,,data/derived/qa/qa_190_206_review_v6/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
190,206,0,1,22,131.37366645138732,0.07338346769878212,0,provisional,,data/derived/qa/qa_190_206_review_v6/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
190,206,0,1,23,131.90078590438287,0.07240455237421792,0,provisional,,data/derived/qa/qa_190_206_review_v6/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
190,206,0,1,24,130.1942066172865,0.08293489282903846,0,provisional,,data/derived/qa/qa_190_206_review_v6/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
190,206,0,1,25,130.50700253998178,0.08597774483555981,0,provisional,,data/derived/qa/qa_190_206_review_v6/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
190,206,0,1,26,132.01639155670216,0.0871600841188318,0,provisional,,data/derived/qa/qa_190_206_review_v6/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
190,206,0,1,27,132.49389880638265,0.07467541781701977,0,provisional,large_chi2_ndf,data/derived/qa/qa_190_206_review_v6/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
190,206,0,1,28,132.33175894785674,0.09358542644935235,0,provisional,,data/derived/qa/qa_190_206_review_v6/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
190,206,0,1,29,132.15654750043797,0.09133474582159387,0,provisional,,data/derived/qa/qa_190_206_review_v6/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
190,206,0,1,30,130.98935410810216,0.08311344334655431,0,provisional,,data/derived/qa/qa_190_206_review_v6/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
190,206,0,1,31,132.25493778055036,0.09566283918685727,0,provisional,large_chi2_ndf,data/derived/qa/qa_190_206_review_v6/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
190,206,0,2,1,135.67352383026608,0.10024420022621858,0,provisional,,data/derived/qa/qa_190_206_review_v6/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
190,206,0,2,2,131.39918065431013,0.0788990524841247,0,provisional,large_chi2_ndf,data/derived/qa/qa_190_206_review_v6/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
190,206,0,2,3,132.19353494412493,0.08277728729812862,0,provisional,,data/derived/qa/qa_190_206_review_v6/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
190,206,0,2,4,130.3140854405504,0.0724711068609306,0,provisional,,data/derived/qa/qa_190_206_review_v6/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
190,206,0,2,5,131.72072902546105,0.0699606539966756,0,provisional,,data/derived/qa/qa_190_206_review_v6/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
190,206,0,2,6,130.6439604758981,0.06410861723257741,0,provisional,,data/derived/qa/qa_190_206_review_v6/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
190,206,0,2,7,130.18291189973354,0.06433671861037038,0,provisional,,data/derived/qa/qa_190_206_review_v6/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
190,206,0,2,8,130.02088801339292,0.05928551636279337,0,provisional,,data/derived/qa/qa_190_206_review_v6/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
190,206,0,2,9,131.00103230162173,0.05912845537342555,0,provisional,,data/derived/qa/qa_190_206_review_v6/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
190,206,0,2,10,135.39148041671382,0.06861114049322285,0,provisional,,data/derived/qa/qa_190_206_review_v6/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
190,206,0,2,11,137.3421055365934,0.06932144563890386,0,provisional,,data/derived/qa/qa_190_206_review_v6/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
190,206,0,2,12,136.18055084054936,0.06851898061908142,0,provisional,,data/derived/qa/qa_190_206_review_v6/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
190,206,0,2,13,136.7439109569319,0.07323556962809417,0,provisional,,data/derived/qa/qa_190_206_review_v6/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
190,206,0,2,14,137.36720947393025,0.06811710428298062,0,provisional,,data/derived/qa/qa_190_206_review_v6/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
190,206,0,2,15,136.9404852943071,0.07129811822866425,0,provisional,,data/derived/qa/qa_190_206_review_v6/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
190,206,0,2,16,134.74381072096625,0.06790932078140136,0,provisional,large_chi2_ndf,data/derived/qa/qa_190_206_review_v6/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
190,206,0,2,17,135.32632443638855,0.06737669247642995,0,provisional,,data/derived/qa/qa_190_206_review_v6/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
190,206,0,2,18,133.72580704445872,0.06911816342303305,0,provisional,,data/derived/qa/qa_190_206_review_v6/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
190,206,0,2,19,133.02735469520388,0.0694079138526157,0,provisional,large_chi2_ndf,data/derived/qa/qa_190_206_review_v6/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
190,206,0,2,20,136.24410024465374,0.06932858387475634,0,provisional,large_chi2_ndf,data/derived/qa/qa_190_206_review_v6/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
190,206,0,2,21,133.96180865849266,0.07072550098795015,0,provisional,,data/derived/qa/qa_190_206_review_v6/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
190,206,0,2,22,135.67186948270628,0.06825670962034287,0,provisional,large_chi2_ndf,data/derived/qa/qa_190_206_review_v6/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
190,206,0,2,23,134.47389286562256,0.0721819999280992,0,provisional,,data/derived/qa/qa_190_206_review_v6/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
190,206,0,2,24,136.819782441706,0.07321873728006421,0,provisional,,data/derived/qa/qa_190_206_review_v6/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
190,206,0,2,25,133.14881561550106,0.07165676147791457,0,provisional,,data/derived/qa/qa_190_206_review_v6/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
190,206,0,2,26,138.8824836959039,0.07419807935055361,0,provisional,,data/derived/qa/qa_190_206_review_v6/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
190,206,0,2,27,134.92587889111627,0.07346598067444268,0,provisional,,data/derived/qa/qa_190_206_review_v6/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
190,206,0,2,28,137.09783932483933,0.07889791676129007,0,provisional,,data/derived/qa/qa_190_206_review_v6/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
190,206,0,2,29,132.84643024910713,0.07880450437627902,0,provisional,,data/derived/qa/qa_190_206_review_v6/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
190,206,0,2,30,135.61074700243367,0.0786391312936372,0,provisional,,data/derived/qa/qa_190_206_review_v6/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
190,206,0,2,31,133.57858813753103,0.07882543148328598,0,provisional,,data/derived/qa/qa_190_206_review_v6/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
190,206,0,3,1,131.3683261589169,0.11413909944804512,0,provisional,,data/derived/qa/qa_190_206_review_v6/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
190,206,0,3,2,127.29199357992954,0.11039193815208986,0,provisional,large_chi2_ndf,data/derived/qa/qa_190_206_review_v6/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
190,206,0,3,3,128.44389981517742,0.10371412574362414,0,provisional,,data/derived/qa/qa_190_206_review_v6/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
190,206,0,3,4,130.64513687363467,0.07197410585568549,0,provisional,large_chi2_ndf,data/derived/qa/qa_190_206_review_v6/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
190,206,0,3,5,130.82102322139536,0.06523119008864632,0,provisional,,data/derived/qa/qa_190_206_review_v6/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
190,206,0,3,6,130.70823823374522,0.06374571948012163,0,provisional,large_chi2_ndf,data/derived/qa/qa_190_206_review_v6/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
190,206,0,3,7,128.16810612691833,0.06291067462811434,0,provisional,,data/derived/qa/qa_190_206_review_v6/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
190,206,0,3,8,128.7660631178738,0.06398396950791711,0,provisional,large_chi2_ndf,data/derived/qa/qa_190_206_review_v6/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
190,206,0,3,9,130.22416800372085,0.06233023791033218,0,provisional,,data/derived/qa/qa_190_206_review_v6/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
190,206,0,3,10,135.4291832537277,0.06960889334364509,0,provisional,large_chi2_ndf,data/derived/qa/qa_190_206_review_v6/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
190,206,0,3,11,138.18014580649316,0.07052168961113651,0,provisional,,data/derived/qa/qa_190_206_review_v6/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
190,206,0,3,12,136.1086594476959,0.06770484285719645,0,provisional,large_chi2_ndf,data/derived/qa/qa_190_206_review_v6/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
190,206,0,3,13,135.4256052559178,0.07070053539736204,0,provisional,,data/derived/qa/qa_190_206_review_v6/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
190,206,0,3,14,135.84523245914204,0.06763495774788317,0,provisional,large_chi2_ndf,data/derived/qa/qa_190_206_review_v6/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
190,206,0,3,15,135.93182425453693,0.07051886184895961,0,provisional,,data/derived/qa/qa_190_206_review_v6/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
190,206,0,3,16,135.54225721792017,0.06676651610268762,0,provisional,,data/derived/qa/qa_190_206_review_v6/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
190,206,0,3,17,137.23760287786985,0.06887359228422521,0,provisional,,data/derived/qa/qa_190_206_review_v6/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
190,206,0,3,18,134.31110310278402,0.0689068447808429,0,provisional,large_chi2_ndf,data/derived/qa/qa_190_206_review_v6/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
190,206,0,3,19,134.86847526637567,0.06989518101682389,0,provisional,,data/derived/qa/qa_190_206_review_v6/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
190,206,0,3,20,131.15031491635636,0.06862498278181405,0,provisional,,data/derived/qa/qa_190_206_review_v6/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
190,206,0,3,21,133.88661445838756,0.06795299342110833,0,provisional,,data/derived/qa/qa_190_206_review_v6/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
190,206,0,3,22,135.0524006532628,0.07300234609205156,0,provisional,,data/derived/qa/qa_190_206_review_v6/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
190,206,0,3,23,134.91188990490377,0.06852850934829027,0,provisional,,data/derived/qa/qa_190_206_review_v6/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
190,206,0,3,24,136.10017954276304,0.07858189439985112,0,provisional,,data/derived/qa/qa_190_206_review_v6/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
190,206,0,3,25,136.10057670103055,0.07843770285842869,0,provisional,,data/derived/qa/qa_190_206_review_v6/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
190,206,0,3,26,136.3940211763206,0.07756782630166703,0,provisional,,data/derived/qa/qa_190_206_review_v6/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
190,206,0,3,27,137.30570268769927,0.07957864941345046,0,provisional,,data/derived/qa/qa_190_206_review_v6/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
190,206,0,3,28,137.2008538054719,0.08986372662921328,0,provisional,,data/derived/qa/qa_190_206_review_v6/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
190,206,0,3,29,134.55711352983496,0.0834182203775802,0,provisional,,data/derived/qa/qa_190_206_review_v6/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
190,206,0,3,30,133.8754118967119,0.09144545116639345,0,provisional,,data/derived/qa/qa_190_206_review_v6/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
190,206,0,3,31,134.23354792639213,0.08464083518526326,0,provisional,,data/derived/qa/qa_190_206_review_v6/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
190,206,0,4,1,137.5823720731329,0.08700216513520698,0,provisional,,data/derived/qa/qa_190_206_review_v6/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
190,206,0,4,2,129.85871762676572,0.08047282220087074,0,provisional,,data/derived/qa/qa_190_206_review_v6/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
190,206,0,4,3,131.380139389109,0.07443805173485114,0,provisional,,data/derived/qa/qa_190_206_review_v6/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
190,206,0,4,4,130.7614620879743,0.07565201425511452,0,provisional,,data/derived/qa/qa_190_206_review_v6/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
190,206,0,4,5,133.2637333363975,0.06472618373483978,0,provisional,,data/derived/qa/qa_190_206_review_v6/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
190,206,0,4,6,131.39558097486636,0.0694542846236893,0,provisional,,data/derived/qa/qa_190_206_review_v6/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
190,206,0,4,7,132.76150567102684,0.06043932994654874,0,provisional,,data/derived/qa/qa_190_206_review_v6/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
190,206,0,4,8,132.51107887910285,0.06054409669287926,0,provisional,,data/derived/qa/qa_190_206_review_v6/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
190,206,0,4,9,129.88588872381595,0.05616905457516367,0,provisional,,data/derived/qa/qa_190_206_review_v6/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
190,206,0,4,10,137.01566661081924,0.06715421239918665,0,provisional,,data/derived/qa/qa_190_206_review_v6/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
190,206,0,4,11,138.64674145637508,0.06537811474184879,0,provisional,large_chi2_ndf,data/derived/qa/qa_190_206_review_v6/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
190,206,0,4,12,138.496205149373,0.07400376834238816,0,provisional,,data/derived/qa/qa_190_206_review_v6/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
190,206,0,4,13,135.9374259175809,0.07129005390273645,0,provisional,large_chi2_ndf,data/derived/qa/qa_190_206_review_v6/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
190,206,0,4,14,139.66309037160107,0.07593531270476583,0,provisional,large_chi2_ndf,data/derived/qa/qa_190_206_review_v6/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
190,206,0,4,15,137.0418896343531,0.07052355868770126,0,provisional,large_chi2_ndf,data/derived/qa/qa_190_206_review_v6/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
190,206,0,4,16,136.6013813278493,0.06486335418069021,0,provisional,,data/derived/qa/qa_190_206_review_v6/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
190,206,0,4,17,134.9946665908785,0.06277848043139445,0,provisional,,data/derived/qa/qa_190_206_review_v6/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
190,206,0,4,18,136.6112460038385,0.0656351437848102,0,provisional,,data/derived/qa/qa_190_206_review_v6/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
190,206,0,4,19,136.4756723803773,0.06484144847574876,0,provisional,large_chi2_ndf,data/derived/qa/qa_190_206_review_v6/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
190,206,0,4,20,135.1352305130215,0.0653383110666845,0,provisional,,data/derived/qa/qa_190_206_review_v6/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
190,206,0,4,21,134.00821026405177,0.06800908486502052,0,provisional,large_chi2_ndf,data/derived/qa/qa_190_206_review_v6/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
190,206,0,4,22,136.16971537691848,0.06815677202324594,0,provisional,,data/derived/qa/qa_190_206_review_v6/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
190,206,0,4,23,134.74711587322744,0.06422616374531144,0,provisional,,data/derived/qa/qa_190_206_review_v6/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
190,206,0,4,24,138.60473834537424,0.06879345218346274,0,provisional,,data/derived/qa/qa_190_206_review_v6/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
190,206,0,4,25,134.19375815562267,0.06377084067344498,0,provisional,,data/derived/qa/qa_190_206_review_v6/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
190,206,0,4,26,136.51078291814537,0.07051145015535967,0,provisional,,data/derived/qa/qa_190_206_review_v6/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
190,206,0,4,27,134.01356447932838,0.06464544925065999,0,provisional,,data/derived/qa/qa_190_206_review_v6/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
190,206,0,4,28,136.77452197192514,0.07713388326784461,0,provisional,,data/derived/qa/qa_190_206_review_v6/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
190,206,0,4,29,135.37789527935627,0.07366031066863454,0,provisional,large_chi2_ndf,data/derived/qa/qa_190_206_review_v6/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
190,206,0,4,30,135.1868662684259,0.07792467306504303,0,provisional,,data/derived/qa/qa_190_206_review_v6/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
190,206,0,4,31,134.38344659313515,0.0763110153164838,0,provisional,,data/derived/qa/qa_190_206_review_v6/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
190,206,0,5,1,130.93139428918212,0.10225871836134857,0,provisional,,data/derived/qa/qa_190_206_review_v6/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
190,206,0,5,2,134.43364872207778,0.0769408095640162,0,provisional,,data/derived/qa/qa_190_206_review_v6/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
190,206,0,5,3,131.65285840194306,0.0837336067463395,0,provisional,,data/derived/qa/qa_190_206_review_v6/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
190,206,0,5,4,133.256833262,0.07276610921852045,0,provisional,,data/derived/qa/qa_190_206_review_v6/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
190,206,0,5,5,129.77568908458886,0.0747895152129022,0,provisional,,data/derived/qa/qa_190_206_review_v6/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
190,206,0,5,6,132.11625897094245,0.07365765142560622,0,provisional,,data/derived/qa/qa_190_206_review_v6/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
190,206,0,5,7,129.14697249138476,0.0738698469054697,0,provisional,,data/derived/qa/qa_190_206_review_v6/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
190,206,0,5,8,129.99523789329783,0.06687284572946933,0,provisional,,data/derived/qa/qa_190_206_review_v6/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
190,206,0,5,9,129.7614054165405,0.0670434283073058,0,provisional,,data/derived/qa/qa_190_206_review_v6/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
190,206,0,5,16,130.71572852212853,0.0657442614587162,0,provisional,,data/derived/qa/qa_190_206_review_v6/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
