day,ew,pp,tt,mpv,mpv_error,auto_flag,numeric_issue,source,source_stage,source_file,input_file,input_line
162,0,2,28,136.85202,0.45825,not_flagged,,yuno,reviewed_daily_fit,NmipConstantsDay162_168_changed.txt,/Users/dchenmac/dchen/service/Run23_live/EpdCalibration-apple/projects/2023_AuAu_200GeV/data/derived/daily_observations_primary.csv,21636
162,0,2,29,131.590103,0.447967,not_flagged,,yuno,reviewed_daily_fit,NmipConstantsDay162_168_changed.txt,/Users/dchenmac/dchen/service/Run23_live/EpdCalibration-apple/projects/2023_AuAu_200GeV/data/derived/daily_observations_primary.csv,21637
162,0,2,30,135.483505,0.44368,not_flagged,,yuno,reviewed_daily_fit,NmipConstantsDay162_168_changed.txt,/Users/dchenmac/dchen/service/Run23_live/EpdCalibration-apple/projects/2023_AuAu_200GeV/data/derived/daily_observations_primary.csv,21638
162,0,2,31,132.417267,0.48342,not_flagged,,yuno,reviewed_daily_fit,NmipConstantsDay162_168_changed.txt,/Users/dchenmac/dchen/service/Run23_live/EpdCalibration-apple/projects/2023_AuAu_200GeV/data/derived/daily_observations_primary.csv,21639
162,0,3,1,130.842636,0.665525,not_flagged,,yuno,reviewed_daily_fit,NmipConstantsDay162_168_changed.txt,/Users/dchenmac/dchen/service/Run23_live/EpdCalibration-apple/projects/2023_AuAu_200GeV/data/derived/daily_observations_primary.csv,21640
162,0,3,2,128.016357,0.599503,not_flagged,,yuno,reviewed_daily_fit,NmipConstantsDay162_168_changed.txt,/Users/dchenmac/dchen/service/Run23_live/EpdCalibration-apple/projects/2023_AuAu_200GeV/data/derived/daily_observations_primary.csv,21641
162,0,3,3,128.971588,0.584642,not_flagged,,yuno,reviewed_daily_fit,NmipConstantsDay162_168_changed.txt,/Users/dchenmac/dchen/service/Run23_live/EpdCalibration-apple/projects/2023_AuAu_200GeV/data/derived/daily_observations_primary.csv,21642
162,0,3,4,131.069443,0.453879,not_flagged,,yuno,reviewed_daily_fit,NmipConstantsDay162_168_changed.txt,/Users/dchenmac/dchen/service/Run23_live/EpdCalibration-apple/projects/2023_AuAu_200GeV/data/derived/daily_observations_primary.csv,21643
162,0,3,5,131.492447,0.400194,not_flagged,,yuno,reviewed_daily_fit,NmipConstantsDay162_168_changed.txt,/Users/dchenmac/dchen/service/Run23_live/EpdCalibration-apple/projects/2023_AuAu_200GeV/data/derived/daily_observations_primary.csv,21644
162,0,3,6,132.152222,0.400958,not_flagged,,yuno,reviewed_daily_fit,NmipConstantsDay162_168_changed.txt,/Users/dchenmac/dchen/service/Run23_live/EpdCalibration-apple/projects/2023_AuAu_200GeV/data/derived/daily_observations_primary.csv,21645
162,0,3,7,129.841599,0.405393,not_flagged,,yuno,reviewed_daily_fit,NmipConstantsDay162_168_changed.txt,/Users/dchenmac/dchen/service/Run23_live/EpdCalibration-apple/projects/2023_AuAu_200GeV/data/derived/daily_observations_primary.csv,21646
162,0,3,8,130.364777,0.399871,not_flagged,,yuno,reviewed_daily_fit,NmipConstantsDay162_168_changed.txt,/Users/dchenmac/dchen/service/Run23_live/EpdCalibration-apple/projects/2023_AuAu_200GeV/data/derived/daily_observations_primary.csv,21647
162,0,3,9,131.709366,0.396297,not_flagged,,yuno,reviewed_daily_fit,NmipConstantsDay162_168_changed.txt,/Users/dchenmac/dchen/service/Run23_live/EpdCalibration-apple/projects/2023_AuAu_200GeV/data/derived/daily_observations_primary.csv,21648
162,0,3,10,138.048965,0.418413,not_flagged,,yuno,reviewed_daily_fit,NmipConstantsDay162_168_changed.txt,/Users/dchenmac/dchen/service/Run23_live/EpdCalibration-apple/projects/2023_AuAu_200GeV/data/derived/daily_observations_primary.csv,21649
162,0,3,11,140.834,0.448488,not_flagged,,yuno,reviewed_daily_fit,NmipConstantsDay162_168_changed.txt,/Users/dchenmac/dchen/service/Run23_live/EpdCalibration-apple/projects/2023_AuAu_200GeV/data/derived/daily_observations_primary.csv,21650
162,0,3,12,138.967911,0.431627,not_flagged,,yuno,reviewed_daily_fit,NmipConstantsDay162_168_changed.txt,/Users/dchenmac/dchen/service/Run23_live/EpdCalibration-apple/projects/2023_AuAu_200GeV/data/derived/daily_observations_primary.csv,21651
162,0,3,13,136.474503,0.421585,not_flagged,,yuno,reviewed_daily_fit,NmipConstantsDay162_168_changed.txt,/Users/dchenmac/dchen/service/Run23_live/EpdCalibration-apple/projects/2023_AuAu_200GeV/data/derived/daily_observations_primary.csv,21652
162,0,3,14,137.801498,0.412969,not_flagged,,yuno,reviewed_daily_fit,NmipConstantsDay162_168_changed.txt,/Users/dchenmac/dchen/service/Run23_live/EpdCalibration-apple/projects/2023_AuAu_200GeV/data/derived/daily_observations_primary.csv,21653
162,0,3,15,138.404205,0.444417,not_flagged,,yuno,reviewed_daily_fit,NmipConstantsDay162_168_changed.txt,/Users/dchenmac/dchen/service/Run23_live/EpdCalibration-apple/projects/2023_AuAu_200GeV/data/derived/daily_observations_primary.csv,21654
162,0,3,16,136.110931,0.403139,not_flagged,,yuno,reviewed_daily_fit,NmipConstantsDay162_168_changed.txt,/Users/dchenmac/dchen/service/Run23_live/EpdCalibration-apple/projects/2023_AuAu_200GeV/data/derived/daily_observations_primary.csv,21655
162,0,3,17,137.953476,0.408992,not_flagged,,yuno,reviewed_daily_fit,NmipConstantsDay162_168_changed.txt,/Users/dchenmac/dchen/service/Run23_live/EpdCalibration-apple/projects/2023_AuAu_200GeV/data/derived/daily_observations_primary.csv,21656
162,0,3,18,135.399063,0.406558,not_flagged,,yuno,reviewed_daily_fit,NmipConstantsDay162_168_changed.txt,/Users/dchenmac/dchen/service/Run23_live/EpdCalibration-apple/projects/2023_AuAu_200GeV/data/derived/daily_observations_primary.csv,21657
162,0,3,19,134.860123,0.410765,not_flagged,,yuno,reviewed_daily_fit,NmipConstantsDay162_168_changed.txt,/Users/dchenmac/dchen/service/Run23_live/EpdCalibration-apple/projects/2023_AuAu_200GeV/data/derived/daily_observations_primary.csv,21658
162,0,3,20,131.268509,0.399477,not_flagged,,yuno,reviewed_daily_fit,NmipConstantsDay162_168_changed.txt,/Users/dchenmac/dchen/service/Run23_live/EpdCalibration-apple/projects/2023_AuAu_200GeV/data/derived/daily_observations_primary.csv,21659
