# storeTime GMT: 2023-07-08 00:30:35
# day ew pp tile mip offset
188 0 3 16 139.299789 0
188 0 3 17 141.030945 0
188 0 3 18 138.319534 0
188 0 3 19 138.690994 0
188 0 3 20 134.78746 0
188 0 3 21 137.730698 0
188 0 3 22 139.774704 0
188 0 3 23 138.180801 0
188 0 3 24 135.333832 0
188 0 3 25 135.627655 0
188 0 3 26 132.676102 0
188 0 3 27 134.125992 0
188 0 3 28 133.445724 0
188 0 3 29 135.04068 0
188 0 3 30 132.526901 0
188 0 3 31 133.900345 0
188 0 4 1 139.626328 0
188 0 4 2 132.957794 0
188 0 4 3 133.930054 0
188 0 4 4 133.677078 0
188 0 4 5 134.679138 0
188 0 4 6 134.165924 0
188 0 4 7 135.461929 0
188 0 4 8 134.66394 0
188 0 4 9 132.065659 0
188 0 4 10 139.840744 0
188 0 4 11 141.42186 0
188 0 4 12 141.699341 0
188 0 4 13 138.45546 0
188 0 4 14 141.567093 0
188 0 4 15 139.950272 0
188 0 4 16 139.585709 0
188 0 4 17 138.302719 0
188 0 4 18 140.01799 0
188 0 4 19 139.756805 0
188 0 4 20 138.333542 0
188 0 4 21 136.573715 0
188 0 4 22 138.416931 0
188 0 4 23 137.172638 0
188 0 4 24 139.362381 0
188 0 4 25 129.802872 0
188 0 4 26 137.334152 0
188 0 4 27 129.652954 0
188 0 4 28 133.829712 0
188 0 4 29 133.924301 0
188 0 4 30 131.337769 0
188 0 4 31 132.433853 0
188 0 5 1 132.841248 0
188 0 5 2 136.634369 0
188 0 5 3 135.578812 0
188 0 5 4 135.808792 0
188 0 5 5 132.83223 0
188 0 5 6 134.280396 0
188 0 5 7 131.350815 0
188 0 5 8 132.060364 0
188 0 5 9 131.233582 0
188 0 5 10 132.143539 0
188 0 5 11 136.108383 0
188 0 5 12 139.04541 0
188 0 5 13 135.601822 0
188 0 5 14 129.830566 0
188 0 5 15 136.336975 0
188 0 5 16 134.387436 0
188 0 5 17 137.909424 0
188 0 5 18 135.580368 0
188 0 5 19 134.716461 0
188 0 5 20 135.523575 0
188 0 5 21 137.18808 0
188 0 5 22 137.306152 0
188 0 5 23 136.624557 0
188 0 5 24 137.922516 0
188 0 5 25 135.41246 0
188 0 5 26 136.514694 0
188 0 5 27 135.804718 0
188 0 5 28 135.447311 0
188 0 5 29 134.134445 0
188 0 5 30 136.778366 0
188 0 5 31 136.388412 0
188 0 6 1 126.843132 0
188 0 6 2 123.180664 0
188 0 6 3 124.805176 0
188 0 6 4 133.13092 0
188 0 6 5 125.130447 0
188 0 6 6 133.815445 0
188 0 6 7 132.493271 0
188 0 6 8 133.594864 0
188 0 6 9 131.667816 0
188 0 6 10 133.745178 0
188 0 6 11 137.624695 0
188 0 6 12 137.150558 0
188 0 6 13 138.399414 0
188 0 6 14 138.434753 0
188 0 6 15 141.735535 0
188 0 6 16 137.725632 0
188 0 6 17 138.09552 0
188 0 6 18 138.460007 0
188 0 6 19 135.185226 0
188 0 6 20 138.134811 0
188 0 6 21 137.746964 0
188 0 6 22 140.484299 0
188 0 6 23 137.35791 0
188 0 6 24 136.511459 0
188 0 6 25 137.26738 0
188 0 6 26 136.452225 0
188 0 6 27 134.668289 0
188 0 6 28 139.494247 0
188 0 6 29 136.275009 0
188 0 6 30 133.912796 0
188 0 6 31 137.198196 0
188 0 7 1 128.66864 0
188 0 7 2 131.834793 0
188 0 7 3 131.32309 0
188 0 7 4 133.492172 0
188 0 7 5 130.591751 0
188 0 7 6 131.830933 0
188 0 7 7 131.922363 0
188 0 7 8 133.63205 0
188 0 7 9 132.147842 0
188 0 7 10 137.218536 0
188 0 7 11 140.316956 0
188 0 7 12 136.450455 0
188 0 7 13 137.533295 0
188 0 7 14 139.520004 0
188 0 7 15 138.501053 0
188 0 7 16 138.917633 0
188 0 7 17 137.167419 0
188 0 7 18 139.547302 0
188 0 7 19 137.381973 0
188 0 7 20 139.40155 0
188 0 7 21 138.069641 0
188 0 7 22 139.652893 0
188 0 7 23 137.632996 0
188 0 7 24 136.027969 0
188 0 7 25 133.601807 0
188 0 7 26 137.904861 0
188 0 7 27 134.99527 0
188 0 7 28 138.075562 0
188 0 7 29 137.017273 0
188 0 7 30 139.243988 0
188 0 7 31 133.956558 0
188 0 8 1 135.990128 0
188 0 8 2 132.016251 0
188 0 8 3 135.51738 0
188 0 8 4 132.316086 0
188 0 8 5 131.619659 0
188 0 8 6 132.061035 0
188 0 8 7 135.386124 0
188 0 8 8 133.69278 0
188 0 8 9 133.765396 0
188 0 8 10 142.464127 0
188 0 8 11 140.755844 0
188 0 8 12 143.2491 0
188 0 8 13 141.362183 0
188 0 8 14 142.710754 0
188 0 8 15 141.819702 0
188 0 8 16 142.075562 0
188 0 8 17 139.913956 0
188 0 8 18 139.417923 0
188 0 8 19 139.250122 0
188 0 8 20 140.462189 0
188 0 8 21 138.698364 0
188 0 8 22 141.246765 0
188 0 8 23 140.247864 0
188 0 8 24 138.360977 0
188 0 8 25 134.854263 0
188 0 8 26 135.906433 0
188 0 8 27 136.765915 0
188 0 8 28 135.697495 0
188 0 8 29 136.758514 0
188 0 8 30 137.255875 0
188 0 8 31 133.455429 0
188 0 9 1 136.997528 0
188 0 9 2 133.689026 0
188 0 9 3 134.004013 0
188 0 9 4 132.994858 0
188 0 9 5 132.343109 0
188 0 9 6 129.6707 0
188 0 9 7 132.691803 0
188 0 9 8 129.177383 0
188 0 9 9 132.064835 0
188 0 9 10 137.482468 0
188 0 9 11 138.094055 0
188 0 9 12 137.85881 0
188 0 9 13 136.803406 0
188 0 9 14 141.532684 0
188 0 9 15 137.488312 0
188 0 9 16 139.287918 0
188 0 9 17 139.918991 0
188 0 9 18 140.908371 0
188 0 9 19 137.931824 0
188 0 9 20 139.821426 0
188 0 9 21 142.597794 0
188 0 9 22 141.39064 0
188 0 9 23 139.525909 0
188 0 9 24 136.363403 0
188 0 9 25 135.88855 0
188 0 9 26 139.149353 0
188 0 9 27 137.811844 0
188 0 9 28 137.024521 0
188 0 9 29 136.463074 0
188 0 9 30 140.613083 0
188 0 9 31 137.038147 0
188 0 10 1 132.210861 0
188 0 10 2 132.783447 0
188 0 10 3 128.659332 0
188 0 10 4 131.813736 0
188 0 10 5 130.720078 0
188 0 10 6 131.176514 0
188 0 10 7 131.900314 0
188 0 10 8 133.791367 0
188 0 10 9 134.908035 0
188 0 10 10 141.38652 0
188 0 10 11 141.580582 0
188 0 10 12 139.636414 0
188 0 10 13 141.552185 0
188 0 10 14 140.663101 0
188 0 10 15 139.465363 0
188 0 10 16 142.917542 0
188 0 10 17 143.559555 0
188 0 10 18 141.640991 0
188 0 10 19 142.261841 0
188 0 10 20 141.229034 0
188 0 10 21 143.061691 0
188 0 10 22 141.950272 0
188 0 10 23 143.361588 0
188 0 10 24 137.657242 0
188 0 10 25 138.215164 0
188 0 10 26 139.130722 0
188 0 10 27 139.418579 0
188 0 10 28 132.566833 0
188 0 10 29 143.45137 0
188 0 10 30 140.893311 0
188 0 10 31 136.355576 0
188 0 11 1 132.792786 0
188 0 11 2 129.679169 0
188 0 11 3 134.561996 0
188 0 11 4 133.235962 0
188 0 11 5 134.325272 0
188 0 11 6 135.493271 0
188 0 11 7 133.332642 0
188 0 11 8 129.360764 0
188 0 11 9 132.06752 0
188 0 11 10 136.605072 0
188 0 11 11 138.929001 0
188 0 11 12 140.479004 0
188 0 11 13 138.299164 0
188 0 11 14 135.695419 0
188 0 11 15 139.05249 0
188 0 11 16 139.327713 0
188 0 11 17 134.711365 0
188 0 11 18 135.832733 0
188 0 11 19 133.797485 0
188 0 11 20 138.538269 0
188 0 11 21 134.830551 0
188 0 11 22 137.374023 0
188 0 11 23 135.018677 0
188 0 11 24 138.210846 0
188 0 11 25 135.277237 0
188 0 11 26 137.933548 0
188 0 11 27 136.687805 0
188 0 11 28 136.911331 0
188 0 11 29 134.59404 0
188 0 11 30 137.365494 0
188 0 11 31 135.298431 0
188 0 12 1 137.88826 0
188 0 12 2 130.237732 0
188 0 12 3 130.119247 0
188 0 12 4 133.763107 0
188 0 12 5 135.954941 0
188 0 12 6 133.437393 0
188 0 12 7 132.103821 0
188 0 12 8 134.887344 0
188 0 12 9 135.159027 0
188 0 12 10 138.797562 0
188 0 12 11 138.934921 0
188 0 12 12 138.583588 0
188 0 12 13 139.109344 0
188 0 12 14 136.264252 0
188 0 12 15 139.981155 0
188 0 12 16 141.961014 0
188 0 12 17 138.285904 0
188 0 12 18 139.976013 0
188 0 12 19 140.7005 0
188 0 12 20 137.664398 0
188 0 12 21 139.859985 0
188 0 12 22 136.536514 0
188 0 12 23 138.72908 0
188 0 12 24 141.028961 0
188 0 12 25 137.923325 0
188 0 12 26 139.508972 0
188 0 12 27 137.100616 0
188 0 12 28 137.925186 0
188 0 12 29 137.571518 0
188 0 12 30 139.532379 0
188 0 12 31 139.304749 0
188 1 1 1 133.862396 0
188 1 1 2 130.589996 0
188 1 1 3 134.994064 0
188 1 1 4 132.661591 0
188 1 1 5 133.153214 0
188 1 1 6 0 0
188 1 1 7 137.289108 0
188 1 1 8 136.223389 0
188 1 1 9 134.624313 0
188 1 1 10 137.128784 0
188 1 1 11 135.834961 0
188 1 1 12 134.611237 0
188 1 1 13 136.939468 0
188 1 1 14 135.183411 0
188 1 1 15 136.577408 0
188 1 1 16 136.225098 0
188 1 1 17 134.627335 0
188 1 1 18 137.0802 0
188 1 1 19 136.794113 0
188 1 1 20 136.466309 0
188 1 1 21 133.140869 0
188 1 1 22 136.936768 0
188 1 1 23 136.491989 0
188 1 1 24 142.644867 0
188 1 1 25 137.950012 0
188 1 1 26 138.946762 0
188 1 1 27 139.223694 0
188 1 1 28 139.435287 0
188 1 1 29 138.588547 0
188 1 1 30 138.441589 0
188 1 1 31 138.740936 0
188 1 2 1 133.713348 0
188 1 2 2 131.997955 0
188 1 2 3 133.068024 0
188 1 2 4 135.874161 0
188 1 2 5 136.514038 0
188 1 2 6 136.40123 0
188 1 2 7 137.321854 0
188 1 2 8 136.901077 0
188 1 2 9 138.752136 0
188 1 2 10 0 0
188 1 2 11 138.426331 0
188 1 2 12 134.617569 0
188 1 2 13 136.05426 0
188 1 2 14 134.969025 0
188 1 2 15 132.927795 0
188 1 2 16 134.968384 0
188 1 2 17 136.389191 0
188 1 2 18 134.392853 0
188 1 2 19 135.282776 0
188 1 2 20 137.898209 0
188 1 2 21 135.973709 0
188 1 2 22 135.043442 0
188 1 2 23 134.718658 0
188 1 2 24 138.475067 0
188 1 2 25 135.261383 0
188 1 2 26 138.382355 0
188 1 2 27 136.588608 0
188 1 2 28 136.030334 0
188 1 2 29 136.944702 0
188 1 2 30 137.491852 0
188 1 2 31 137.616913 0
188 1 3 1 123.342697 0
188 1 3 2 135.388046 0
188 1 3 3 133.559937 0
188 1 3 4 133.088501 0
188 1 3 5 135.378586 0
188 1 3 6 139.162109 0
188 1 3 7 135.531036 0
188 1 3 8 137.025879 0
188 1 3 9 134.573593 0
188 1 3 10 136.497635 0
188 1 3 11 134.586746 0
188 1 3 12 138.653305 0
188 1 3 13 135.372559 0
188 1 3 14 136.545059 0
188 1 3 15 134.915955 0
188 1 3 16 137.537354 0
188 1 3 17 136.493683 0
188 1 3 18 138.096375 0
188 1 3 19 135.347183 0
188 1 3 20 137.681168 0
188 1 3 21 138.988312 0
188 1 3 22 137.770874 0
188 1 3 23 136.168976 0
188 1 3 24 134.782959 0
188 1 3 25 137.946503 0
188 1 3 26 138.563477 0
188 1 3 27 135.842773 0
188 1 3 28 137.962021 0
188 1 3 29 139.644638 0
188 1 3 30 138.857422 0
188 1 3 31 136.951935 0
188 1 4 1 135.971786 0
188 1 4 2 131.907257 0
188 1 4 3 135.991104 0
188 1 4 4 137.447037 0
188 1 4 5 136.890503 0
188 1 4 6 139.22435 0
188 1 4 7 140.381424 0
188 1 4 8 139.115845 0
188 1 4 9 140.13208 0
188 1 4 10 136.063629 0
188 1 4 11 135.674423 0
188 1 4 12 136.604752 0
188 1 4 13 136.822769 0
188 1 4 14 135.292496 0
188 1 4 15 134.469009 0
188 1 4 16 142.871338 0
188 1 4 17 142.362213 0
188 1 4 18 140.920883 0
188 1 4 19 140.796509 0
188 1 4 20 141.246231 0
188 1 4 21 145.278427 0
188 1 4 22 140.924057 0
188 1 4 23 143.226608 0
188 1 4 24 140.567474 0
188 1 4 25 141.327835 0
188 1 4 26 140.129578 0
188 1 4 27 139.713211 0
188 1 4 28 141.575989 0
188 1 4 29 145.389023 0
188 1 4 30 141.649384 0
188 1 4 31 140.379761 0
188 1 5 1 131.820587 0
188 1 5 2 127.290489 0
188 1 5 3 129.596252 0
188 1 5 4 132.114746 0
188 1 5 5 133.741684 0
188 1 5 6 131.730453 0
188 1 5 7 130.633057 0
188 1 5 8 133.343613 0
188 1 5 9 135.343323 0
188 1 5 10 133.100311 0
188 1 5 11 137.78624 0
188 1 5 12 134.279419 0
188 1 5 13 135.620636 0
188 1 5 14 136.602829 0
188 1 5 15 135.130264 0
188 1 5 16 137.732071 0
188 1 5 17 136.064377 0
188 1 5 18 136.823685 0
188 1 5 19 139.838394 0
188 1 5 20 137.793518 0
188 1 5 21 137.236542 0
188 1 5 22 139.797028 0
188 1 5 23 134.131805 0
188 1 5 24 138.828293 0
188 1 5 25 139.82486 0
188 1 5 26 138.267059 0
188 1 5 27 137.829117 0
188 1 5 28 138.72995 0
188 1 5 29 136.750122 0
188 1 5 30 137.957825 0
188 1 5 31 136.999023 0
188 1 6 1 55.199959 0
188 1 6 2 134.200043 0
188 1 6 3 135.095963 0
188 1 6 4 137.732864 0
188 1 6 5 136.27121 0
188 1 6 6 134.738266 0
188 1 6 7 135.361435 0
188 1 6 8 134.113968 0
188 1 6 9 134.285919 0
188 1 6 10 135.274521 0
188 1 6 11 139.326126 0
188 1 6 12 138.464371 0
188 1 6 13 136.437195 0
188 1 6 14 136.931107 0
188 1 6 15 136.750687 0
188 1 6 16 133.86348 0
188 1 6 17 133.895554 0
188 1 6 18 137.444168 0
188 1 6 19 139.637299 0
188 1 6 20 138.555557 0
188 1 6 21 140.386444 0
188 1 6 22 140.437256 0
188 1 6 23 136.822586 0
188 1 6 24 139.081161 0
188 1 6 25 136.493164 0
188 1 6 26 136.660141 0
188 1 6 27 138.530426 0
188 1 6 28 138.228424 0
188 1 6 29 136.958099 0
188 1 6 30 138.027817 0
188 1 6 31 136.774185 0
188 1 7 1 133.488098 0
188 1 7 2 132.120056 0
188 1 7 3 134.207382 0
188 1 7 4 133.589706 0
188 1 7 5 135.328568 0
188 1 7 6 131.693344 0
188 1 7 7 131.411316 0
188 1 7 8 131.163559 0
188 1 7 9 132.626556 0
188 1 7 10 137.644913 0
188 1 7 11 137.742966 0
188 1 7 12 137.305817 0
188 1 7 13 138.487656 0
188 1 7 14 133.017151 0
188 1 7 15 136.455414 0
188 1 7 16 135.334076 0
188 1 7 17 137.907013 0
188 1 7 18 132.609863 0
188 1 7 19 138.140854 0
188 1 7 20 137.030182 0
188 1 7 21 137.53479 0
188 1 7 22 136.879105 0
188 1 7 23 137.283554 0
188 1 7 24 138.775543 0
188 1 7 25 140.817535 0
188 1 7 26 136.241058 0
188 1 7 27 137.527542 0
188 1 7 28 136.400131 0
188 1 7 29 138.088562 0
188 1 7 30 137.894196 0
188 1 7 31 139.30481 0
188 1 8 1 134.088928 0
188 1 8 2 133.370514 0
188 1 8 3 122.560539 0
188 1 8 4 131.607025 0
188 1 8 5 134.348846 0
188 1 8 6 132.117004 0
188 1 8 7 132.272202 0
188 1 8 8 132.030823 0
188 1 8 9 132.587189 0
188 1 8 10 135.695129 0
188 1 8 11 138.797943 0
188 1 8 12 136.064484 0
188 1 8 13 137.846863 0
188 1 8 14 134.529297 0
188 1 8 15 136.842087 0
188 1 8 16 137.395523 0
188 1 8 17 140.064178 0
188 1 8 18 138.092163 0
188 1 8 19 135.615219 0
188 1 8 20 138.978561 0
188 1 8 21 136.686096 0
188 1 8 22 138.067566 0
188 1 8 23 139.848129 0
188 1 8 24 134.273712 0
188 1 8 25 129.678864 0
188 1 8 26 136.86795 0
188 1 8 27 137.06488 0
188 1 8 28 137.654083 0
188 1 8 29 137.547363 0
188 1 8 30 133.698181 0
188 1 8 31 134.747269 0
188 1 9 1 131.002563 0
188 1 9 2 131.696228 0
188 1 9 3 133.682907 0
188 1 9 4 132.995178 0
188 1 9 5 131.448273 0
188 1 9 6 129.120575 0
188 1 9 7 130.193634 0
188 1 9 8 131.45433 0
188 1 9 9 131.474594 0
188 1 9 10 135.964874 0
188 1 9 11 135.041855 0
188 1 9 12 134.039658 0
188 1 9 13 133.082413 0
188 1 9 14 136.106491 0
188 1 9 15 134.381775 0
188 1 9 16 139.105377 0
188 1 9 17 134.808212 0
188 1 9 18 135.59845 0
188 1 9 19 134.318481 0
188 1 9 20 134.179642 0
188 1 9 21 132.436127 0
188 1 9 22 135.324585 0
188 1 9 23 133.323807 0
188 1 9 24 131.048752 0
188 1 9 25 131.413971 0
188 1 9 26 138.313812 0
188 1 9 27 137.808395 0
188 1 9 28 139.977219 0
188 1 9 29 137.526215 0
188 1 9 30 137.84137 0
188 1 9 31 136.244049 0
188 1 10 1 135.473434 0
188 1 10 2 132.217072 0
188 1 10 3 132.020401 0
188 1 10 4 133.668793 0
188 1 10 5 133.803833 0
188 1 10 6 133.096176 0
188 1 10 7 131.624069 0
188 1 10 8 131.327042 0
188 1 10 9 130.565231 0
188 1 10 10 137.693939 0
188 1 10 11 135.296494 0
188 1 10 12 136.978012 0
188 1 10 13 129.727203 0
188 1 10 14 134.631821 0
188 1 10 15 135.52298 0
188 1 10 16 136.531219 0
188 1 10 17 135.228439 0
188 1 10 18 137.926178 0
188 1 10 19 135.831863 0
188 1 10 20 136.898651 0
188 1 10 21 132.794296 0
188 1 10 22 136.492691 0
188 1 10 23 137.433289 0
188 1 10 24 139.652298 0
188 1 10 25 139.326385 0
188 1 10 26 132.53508 0
188 1 10 27 142.068344 0
188 1 10 28 136.582306 0
188 1 10 29 137.56926 0
188 1 10 30 138.781906 0
188 1 10 31 139.662216 0
188 1 11 1 133.404327 0
188 1 11 2 135.136765 0
188 1 11 3 131.721817 0
188 1 11 4 132.490707 0
188 1 11 5 134.301193 0
188 1 11 6 131.614868 0
188 1 11 7 130.203873 0
188 1 11 8 133.201172 0
188 1 11 9 130.604965 0
188 1 11 10 137.820358 0
188 1 11 11 136.124863 0
188 1 11 12 136.32663 0
188 1 11 13 137.537354 0
188 1 11 14 137.190964 0
188 1 11 15 139.03923 0
188 1 11 16 138.187241 0
188 1 11 17 139.265198 0
188 1 11 18 138.871429 0
188 1 11 19 137.045151 0
188 1 11 20 138.477036 0
188 1 11 21 138.001907 0
188 1 11 22 139.904984 0
188 1 11 23 139.168839 0
188 1 11 24 139.812149 0
188 1 11 25 135.267502 0
188 1 11 26 137.678345 0
188 1 11 27 138.065918 0
188 1 11 28 138.072495 0
188 1 11 29 135.080795 0
188 1 11 30 139.585861 0
188 1 11 31 136.294891 0
188 1 12 1 128.871506 0
188 1 12 2 128.203964 0
188 1 12 3 128.943344 0
188 1 12 4 131.957825 0
188 1 12 5 129.059448 0
188 1 12 6 133.69873 0
188 1 12 7 130.697128 0
188 1 12 8 132.488831 0
188 1 12 9 131.22525 0
188 1 12 10 135.310577 0
188 1 12 11 132.568451 0
188 1 12 12 137.548172 0
188 1 12 13 130.441086 0
188 1 12 14 136.935394 0
188 1 12 15 137.327408 0
188 1 12 16 135.789139 0
188 1 12 17 136.917755 0
188 1 12 18 138.016403 0
188 1 12 19 137.855438 0
188 1 12 20 137.724365 0
188 1 12 21 135.676041 0
188 1 12 22 137.645782 0
188 1 12 23 132.172913 0
188 1 12 24 135.70726 0
188 1 12 25 136.706619 0
188 1 12 26 132.846527 0
188 1 12 27 136.008636 0
188 1 12 28 138.177917 0
188 1 12 29 135.155899 0
188 1 12 30 136.037903 0
188 1 12 31 133.293457 0
