# storeTime GMT: 2023-06-11 06:55:46
# day ew pp tile mip offset
162 0 1 1 114.67153376904255 0
162 0 1 2 123.00872055742737 0
162 0 1 3 110.1014904530661 0
162 0 1 4 127.47606367916579 0
162 0 1 5 120.71671432857565 0
162 0 1 6 124.5286428941803 0
162 0 1 7 120.6529538842815 0
162 0 1 8 126.25274561612535 0
162 0 1 9 125.82589342559233 0
162 0 1 10 135.0620382801927 0
162 0 1 11 134.4509265539055 0
162 0 1 12 135.83357118852825 0
162 0 1 13 134.91447936453667 0
162 0 1 14 134.8378991607384 0
162 0 1 15 135.02989946567817 0
162 0 1 16 132.18082446759786 0
162 0 1 17 131.10603693394714 0
162 0 1 18 133.68987451597937 0
162 0 1 19 130.10472027496974 0
162 0 1 20 132.87227189675878 0
162 0 1 21 131.18153710460288 0
162 0 1 22 132.29127130522832 0
162 0 1 23 131.93166485910805 0
162 0 1 24 130.4303244352832 0
162 0 1 25 130.28350352954274 0
162 0 1 26 131.6367134159083 0
162 0 1 27 132.42761495263946 0
162 0 1 28 132.07030858083166 0
162 0 1 29 131.3744665791087 0
162 0 1 30 130.60352167924194 0
162 0 1 31 131.79503371135144 0
162 0 2 1 134.11903295018087 0
162 0 2 2 130.8819872915305 0
162 0 2 3 131.72010902035888 0
162 0 2 4 129.59378045226075 0
162 0 2 5 131.88163679233043 0
162 0 2 6 129.99641982635805 0
162 0 2 7 129.99962252746428 0
162 0 2 8 130.37077842549294 0
162 0 2 9 131.64382444345168 0
162 0 2 10 137.3031528078675 0
162 0 2 11 138.52199871507477 0
162 0 2 12 137.9818550673587 0
162 0 2 13 138.13966368789525 0
162 0 2 14 138.260919618046 0
162 0 2 15 137.6965784410401 0
162 0 2 16 135.82245659132647 0
162 0 2 17 136.30482914677677 0
162 0 2 18 134.5101594322385 0
162 0 2 19 133.9246534965205 0
162 0 2 20 137.11311220820429 0
162 0 2 21 133.84637211915384 0
162 0 2 22 135.51038774148074 0
162 0 2 23 134.2851496030889 0
162 0 2 24 136.73444403896977 0
162 0 2 25 132.40499229606195 0
162 0 2 26 138.0376445236793 0
162 0 2 27 134.7656108011438 0
162 0 2 28 137.33006659948023 0
162 0 2 29 131.69605507205026 0
162 0 2 30 134.86043176611412 0
162 0 2 31 132.87248495005764 0
162 0 3 1 130.7607063670496 0
162 0 3 2 127.28493437940186 0
162 0 3 3 128.52740600943199 0
162 0 3 4 131.08935999242408 0
162 0 3 5 130.9952030631282 0
162 0 3 6 131.89766418019732 0
162 0 3 7 128.6121870546531 0
162 0 3 8 129.75762307872012 0
162 0 3 9 130.8584608816069 0
162 0 3 10 137.98512693330662 0
162 0 3 11 140.17015002895442 0
162 0 3 12 138.5364359141435 0
162 0 3 13 136.74136626176346 0
162 0 3 14 137.890873125171 0
162 0 3 15 137.7706426701303 0
162 0 3 16 136.37448855725847 0
162 0 3 17 137.5372062439236 0
162 0 3 18 135.03108436498457 0
162 0 3 19 135.37215651068766 0
162 0 3 20 132.14600942813243 0
162 0 3 21 134.5598464939839 0
162 0 3 22 136.12757229185885 0
162 0 3 23 135.86207027910302 0
162 0 3 24 136.2247291089354 0
162 0 3 25 136.39765355830085 0
162 0 3 26 135.75185664306997 0
162 0 3 27 137.29495533906896 0
162 0 3 28 137.05725254086565 0
162 0 3 29 134.2785024002299 0
162 0 3 30 133.66721533402236 0
162 0 3 31 134.02495859805185 0
162 0 4 1 136.8783590641322 0
162 0 4 2 129.42617448845266 0
162 0 4 3 131.38218628142607 0
162 0 4 4 130.33368666997063 0
162 0 4 5 133.55416042840457 0
162 0 4 6 131.1548412377974 0
162 0 4 7 133.84587499001142 0
162 0 4 8 132.99230393487397 0
162 0 4 9 131.35361568086375 0
162 0 4 10 139.1582350595003 0
162 0 4 11 140.11994249829903 0
162 0 4 12 140.1763803665014 0
162 0 4 13 137.78015491873677 0
162 0 4 14 140.6204183413508 0
162 0 4 15 139.08587409315317 0
162 0 4 16 136.23376602170165 0
162 0 4 17 134.7827064439438 0
162 0 4 18 136.85173895232077 0
162 0 4 19 136.37147057962676 0
162 0 4 20 135.39455089692763 0
162 0 4 21 133.68280687978128 0
162 0 4 22 135.2774492993667 0
162 0 4 23 134.32234016095416 0
162 0 4 24 137.80006222049465 0
162 0 4 25 134.03373022588718 0
162 0 4 26 136.3084586762484 0
162 0 4 27 134.2379086483567 0
162 0 4 28 136.2337112687562 0
162 0 4 29 134.45239212211922 0
162 0 4 30 135.51456732079484 0
162 0 4 31 133.14586839293455 0
162 0 5 1 130.12546779048463 0
162 0 5 2 134.49156869694866 0
162 0 5 3 131.21321321078213 0
162 0 5 4 132.50347433038496 0
162 0 5 5 128.9380078611248 0
162 0 5 6 132.5094280138734 0
162 0 5 7 129.0591937123057 0
162 0 5 8 129.96620566944688 0
162 0 5 9 130.15136427883235 0
162 0 5 10 129.1160112652265 0
162 0 5 11 134.31655595338364 0
162 0 5 12 137.3447266524695 0
162 0 5 13 132.77913565151525 0
162 0 5 14 126.93411264627042 0
162 0 5 15 133.05713504939774 0
162 0 5 16 131.348340816289 0
162 0 5 17 133.5456639230498 0
162 0 5 18 131.26480584343253 0
162 0 5 19 131.18400322904765 0
162 0 5 20 132.4124427168007 0
162 0 5 21 133.6797251040913 0
162 0 5 22 134.03600449020354 0
162 0 5 23 131.9623341144188 0
162 0 5 24 133.96827646747673 0
162 0 5 25 129.90539888777568 0
162 0 5 26 132.59950991994583 0
162 0 5 27 131.7338205891538 0
162 0 5 28 133.20996201288352 0
162 0 5 29 129.9965596542991 0
162 0 5 30 133.8124187751798 0
162 0 5 31 132.4186790116438 0
162 0 6 1 124.25554915842203 0
162 0 6 2 118.76447288951935 0
162 0 6 3 123.25120573458938 0
162 0 6 4 129.41665947515693 0
162 0 6 5 122.70265305843682 0
162 0 6 6 130.17547834469644 0
162 0 6 7 130.57276658329386 0
162 0 6 8 131.2836686955052 0
162 0 6 9 129.21965307257838 0
162 0 6 10 130.7632902908211 0
162 0 6 11 135.69930247186213 0
162 0 6 12 135.66196892641736 0
162 0 6 13 136.3485653074371 0
162 0 6 14 135.63496458465613 0
162 0 6 15 139.43801616224823 0
162 0 6 16 134.3100119659802 0
162 0 6 17 135.5280609639313 0
162 0 6 18 133.8099929457859 0
162 0 6 19 131.1942096303418 0
162 0 6 20 135.70687532021964 0
162 0 6 21 134.06169233708414 0
162 0 6 22 138.001578890816 0
162 0 6 23 134.83220239527148 0
162 0 6 24 133.80396636614913 0
162 0 6 25 132.30020653988885 0
162 0 6 26 133.0625641763171 0
162 0 6 27 128.7576134760413 0
162 0 6 28 135.15308682092353 0
162 0 6 29 131.02069120470964 0
162 0 6 30 129.93526880534537 0
162 0 6 31 133.34305073104545 0
162 0 7 1 128.00553411196893 0
162 0 7 2 128.20385628616754 0
162 0 7 3 127.39795942697353 0
162 0 7 4 130.5955784860268 0
162 0 7 5 129.95713170255996 0
162 0 7 6 129.67534704387992 0
162 0 7 7 129.32630381037663 0
162 0 7 8 132.39638444401075 0
162 0 7 9 129.30024042851085 0
162 0 7 10 136.26466272305404 0
162 0 7 11 138.59518380398953 0
162 0 7 12 135.27718824151623 0
162 0 7 13 136.69600696929004 0
162 0 7 14 139.59068408454328 0
162 0 7 15 136.6362577649639 0
162 0 7 16 137.90398983472699 0
162 0 7 17 136.73835661803827 0
162 0 7 18 136.7719101302257 0
162 0 7 19 136.57868956824313 0
162 0 7 20 137.18807498002394 0
162 0 7 21 136.26560046135674 0
162 0 7 22 138.4630760638329 0
162 0 7 23 135.89687109767527 0
162 0 7 24 133.4624563937485 0
162 0 7 25 130.0539297301092 0
162 0 7 26 135.4788465498451 0
162 0 7 27 133.83585399401454 0
162 0 7 28 135.83212367599046 0
162 0 7 29 134.02423744788197 0
162 0 7 30 135.63867312106936 0
162 0 7 31 128.1501293849389 0
162 0 8 1 133.15214071245416 0
162 0 8 2 128.00603208321704 0
162 0 8 3 132.74353299553417 0
162 0 8 4 129.07681648983842 0
162 0 8 5 128.77399330970792 0
162 0 8 6 130.2358767387427 0
162 0 8 7 133.17398364811106 0
162 0 8 8 131.00389911420422 0
162 0 8 9 131.67492264789564 0
162 0 8 10 141.92575723498928 0
162 0 8 11 139.84708515030093 0
162 0 8 12 141.45649714830893 0
162 0 8 13 139.23564591718804 0
162 0 8 14 140.96453603860718 0
162 0 8 15 140.66788115520455 0
162 0 8 16 140.811672236925 0
162 0 8 17 138.06562695102204 0
162 0 8 18 138.74553996363798 0
162 0 8 19 136.4475621509814 0
162 0 8 20 139.9344558411115 0
162 0 8 21 137.47381805288111 0
162 0 8 22 141.2497822870001 0
162 0 8 23 136.96836616905983 0
162 0 8 24 135.13944514848973 0
162 0 8 25 132.75018976720375 0
162 0 8 26 134.68522151635696 0
162 0 8 27 134.04583270529648 0
162 0 8 28 132.2904612913147 0
162 0 8 29 133.94811204291324 0
162 0 8 30 133.45694728862506 0
162 0 8 31 130.76689155319653 0
162 0 9 1 133.79447647932318 0
162 0 9 2 130.16192766023684 0
162 0 9 3 130.43225027735167 0
162 0 9 4 129.28112263032585 0
162 0 9 5 130.03808244851635 0
162 0 9 6 127.44664890930274 0
162 0 9 7 130.3608091364741 0
162 0 9 8 127.04981856792156 0
162 0 9 9 131.39331533938682 0
162 0 9 10 135.9397437115942 0
162 0 9 11 136.86389856795313 0
162 0 9 12 136.1143566325236 0
162 0 9 13 135.26497020322012 0
162 0 9 14 139.56394774496349 0
162 0 9 15 136.89635542926547 0
162 0 9 16 138.52058935393578 0
162 0 9 17 137.31237945261273 0
162 0 9 18 139.21715768688762 0
162 0 9 19 134.87507549944027 0
162 0 9 20 137.8099782183304 0
162 0 9 21 139.97982640416583 0
162 0 9 22 140.6412008173982 0
162 0 9 23 136.7533154480409 0
162 0 9 24 133.85006760309795 0
162 0 9 25 132.44216412660708 0
162 0 9 26 135.86418720119443 0
162 0 9 27 134.7425752888961 0
162 0 9 28 132.55870506535473 0
162 0 9 29 133.74767900645287 0
162 0 9 30 137.65727276661949 0
162 0 9 31 133.0345496465738 0
162 0 10 1 130.64548761654729 0
162 0 10 2 130.66126570990758 0
162 0 10 3 128.31774636884896 0
162 0 10 4 129.04309220515796 0
162 0 10 5 127.89327448041244 0
162 0 10 6 129.2861716551088 0
162 0 10 7 129.50502435213764 0
162 0 10 8 132.67887872377707 0
162 0 10 9 134.21023531673308 0
162 0 10 10 140.4908245212282 0
162 0 10 11 140.60859302281196 0
162 0 10 12 139.26780565499973 0
162 0 10 13 139.22553942465137 0
162 0 10 14 139.82670300432247 0
162 0 10 15 137.59370976439126 0
162 0 10 16 141.49722824864642 0
162 0 10 17 140.71187778853383 0
162 0 10 18 140.1071408971761 0
162 0 10 19 139.5805144517142 0
162 0 10 20 139.58076102322005 0
162 0 10 21 140.92496616074067 0
162 0 10 22 140.3751123780576 0
162 0 10 23 140.9436071231441 0
162 0 10 24 133.51550179974853 0
162 0 10 25 134.19999300656033 0
162 0 10 26 135.20638252252525 0
162 0 10 27 137.59488968754417 0
162 0 10 28 129.28038200885075 0
162 0 10 29 137.97576067486477 0
162 0 10 30 136.89803235253416 0
162 0 10 31 133.20678272597252 0
162 0 11 1 130.51761587669282 0
162 0 11 2 126.56210310679609 0
162 0 11 3 132.94482016472378 0
162 0 11 4 130.86845723140905 0
162 0 11 5 130.704602063868 0
162 0 11 6 132.55090259405026 0
162 0 11 7 129.98744674453113 0
162 0 11 8 128.92779252399214 0
162 0 11 9 130.80950407296046 0
162 0 11 10 136.0063930785846 0
162 0 11 11 136.74779143941015 0
162 0 11 12 138.5819514436918 0
162 0 11 13 136.13822682795708 0
162 0 11 14 132.39494105635185 0
162 0 11 15 133.20347915461883 0
162 0 11 16 137.27404071027874 0
162 0 11 17 132.2768892231595 0
162 0 11 18 132.97637905788983 0
162 0 11 19 131.25889740478658 0
162 0 11 20 134.53700611181216 0
162 0 11 21 131.41153200742198 0
162 0 11 22 134.05434337223687 0
162 0 11 23 131.3374808351182 0
162 0 11 24 135.943513167329 0
162 0 11 25 133.6007149701349 0
162 0 11 26 135.86262251984084 0
162 0 11 27 133.15475416587773 0
162 0 11 28 134.70886674207458 0
162 0 11 29 132.55733390325716 0
162 0 11 30 134.83627484774536 0
162 0 11 31 133.18515533641113 0
162 0 12 1 136.1102109607839 0
162 0 12 2 126.83749746805198 0
162 0 12 3 126.20690922855097 0
162 0 12 4 130.6784411734087 0
162 0 12 5 132.82728681542898 0
162 0 12 6 130.91335419835767 0
162 0 12 7 129.59035547395203 0
162 0 12 8 133.75050350136394 0
162 0 12 9 133.78632329744937 0
162 0 12 10 136.08600260698472 0
162 0 12 11 136.64884686854384 0
162 0 12 12 135.81287287719346 0
162 0 12 13 135.33175822745005 0
162 0 12 14 133.88457415731492 0
162 0 12 15 136.2895510930244 0
162 0 12 16 139.32054366498375 0
162 0 12 17 136.06802261283755 0
162 0 12 18 136.24672648406843 0
162 0 12 19 136.5667358338293 0
162 0 12 20 135.7243710900496 0
162 0 12 21 137.37421204364404 0
