# storeTime GMT: 2023-08-01 05:01:18
# day ew pp tile mip offset
213 0 1 1 106.289383 0
213 0 1 2 121.018738 0
213 0 1 3 102.636421 0
213 0 1 4 127.890732 0
213 0 1 5 118.241402 0
213 0 1 6 123.825562 0
213 0 1 7 116.592857 0
213 0 1 8 124.542625 0
213 0 1 9 123.781723 0
213 0 1 10 132.654724 0
213 0 1 11 131.134552 0
213 0 1 12 133.143372 0
213 0 1 13 131.790222 0
213 0 1 14 132.417206 0
213 0 1 15 132.500046 0
213 0 1 16 128.831833 0
213 0 1 17 129.639053 0
213 0 1 18 132.068588 0
213 0 1 19 128.102448 0
213 0 1 20 130.405807 0
213 0 1 21 130.067749 0
213 0 1 22 130.17981 0
213 0 1 23 131.178253 0
213 0 1 24 130.379501 0
213 0 1 25 131.205521 0
213 0 1 26 131.630066 0
213 0 1 27 132.495422 0
213 0 1 28 131.837845 0
213 0 1 29 132.765518 0
213 0 1 30 131.493011 0
213 0 1 31 132.912979 0
213 0 2 1 135.291641 0
213 0 2 2 130.281631 0
213 0 2 3 131.697479 0
213 0 2 4 129.670883 0
213 0 2 5 131.174026 0
213 0 2 6 130.35965 0
213 0 2 7 129.626877 0
213 0 2 8 129.976227 0
213 0 2 9 130.30452 0
213 0 2 10 134.839462 0
213 0 2 11 137.144714 0
213 0 2 12 136.080612 0
213 0 2 13 136.226364 0
213 0 2 14 136.969604 0
213 0 2 15 136.603394 0
213 0 2 16 134.231171 0
213 0 2 17 135.504807 0
213 0 2 18 133.368698 0
213 0 2 19 132.766617 0
213 0 2 20 136.289948 0
213 0 2 21 133.814743 0
213 0 2 22 135.356323 0
213 0 2 23 134.260544 0
213 0 2 24 136.02536 0
213 0 2 25 132.678299 0
213 0 2 26 137.862976 0
213 0 2 27 133.025772 0
213 0 2 28 135.543091 0
213 0 2 29 131.87825 0
213 0 2 30 134.13443 0
213 0 2 31 132.296188 0
213 0 3 1 130.757736 0
213 0 3 2 125.476578 0
213 0 3 3 126.355896 0
213 0 3 4 129.980392 0
213 0 3 5 130.404266 0
213 0 3 6 130.24379 0
213 0 3 7 127.519226 0
213 0 3 8 127.907112 0
213 0 3 9 129.355927 0
213 0 3 10 134.922424 0
213 0 3 11 137.276718 0
213 0 3 12 135.034744 0
213 0 3 13 134.770096 0
