# storeTime GMT: 2023-07-30 23:45:13
# day ew pp tile mip offset
211 0 4 3 136.569992 0
211 0 4 4 134.118393 0
211 0 4 5 135.922028 0
211 0 4 6 134.734573 0
211 0 4 7 133.736862 0
211 0 4 8 134.525696 0
211 0 4 9 130.783356 0
211 0 4 10 139.412964 0
211 0 4 11 141.365799 0
211 0 4 12 141.440979 0
211 0 4 13 139.216858 0
211 0 4 14 142.54245 0
211 0 4 15 138.764008 0
211 0 4 16 139.876312 0
211 0 4 17 137.9478 0
211 0 4 18 140.476227 0
211 0 4 19 140.387604 0
211 0 4 20 138.43457 0
211 0 4 21 138.25885 0
211 0 4 22 140.064682 0
211 0 4 23 138.533707 0
211 0 4 24 141.703079 0
211 0 4 25 138.115646 0
211 0 4 26 138.499008 0
211 0 4 27 137.09227 0
211 0 4 28 139.945068 0
211 0 4 29 139.57402 0
211 0 4 30 137.925415 0
211 0 4 31 137.816391 0
211 0 5 1 136.373199 0
211 0 5 2 138.78746 0
211 0 5 3 138.39888 0
211 0 5 4 135.32312 0
211 0 5 5 136.123718 0
211 0 5 6 134.607986 0
211 0 5 7 132.835602 0
211 0 5 8 133.285416 0
211 0 5 9 133.27449 0
211 0 5 10 157.807129 0
211 0 5 11 169.148361 0
211 0 5 12 166.44014 0
211 0 5 13 164.904297 0
211 0 5 14 148.047073 0
211 0 5 15 169.2957 0
211 0 5 16 137.050613 0
211 0 5 17 143.500809 0
211 0 5 18 138.880234 0
211 0 5 19 137.21846 0
211 0 5 20 136.771011 0
211 0 5 21 141.177338 0
211 0 5 22 139.34198 0
211 0 5 23 140.725189 0
211 0 5 24 139.320602 0
211 0 5 25 140.760834 0
211 0 5 26 138.64679 0
211 0 5 27 138.848175 0
211 0 5 28 135.690918 0
211 0 5 29 135.962463 0
211 0 5 30 137.10408 0
211 0 5 31 138.711655 0
211 0 6 1 142.356003 0
211 0 6 2 140.091232 0
211 0 6 3 140.370346 0
211 0 6 4 140.242996 0
211 0 6 5 139.481079 0
211 0 6 6 138.971725 0
211 0 6 7 138.267609 0
211 0 6 8 134.139496 0
211 0 6 9 134.143646 0
211 0 6 10 165.682709 0
211 0 6 11 166.675339 0
211 0 6 12 139.4482464305283 0
211 0 6 13 141.56290445271387 0
211 0 6 14 139.88335117409295 0
211 0 6 15 141.93863434559364 0
211 0 6 16 142.253403 0
211 0 6 17 142.242111 0
211 0 6 18 141.590683 0
211 0 6 19 141.030853 0
211 0 6 20 141.932693 0
211 0 6 21 141.144135 0
211 0 6 22 143.264923 0
211 0 6 23 139.957886 0
211 0 6 24 141.071716 0
211 0 6 25 141.126038 0
211 0 6 26 140.137833 0
211 0 6 27 141.537216 0
211 0 6 28 142.301025 0
211 0 6 29 138.556915 0
211 0 6 30 139.959763 0
211 0 6 31 141.204834 0
211 0 7 1 137.104126 0
211 0 7 2 138.998337 0
211 0 7 3 140.015961 0
211 0 7 4 133.225723 0
211 0 7 5 137.460526 0
211 0 7 6 134.59288 0
211 0 7 7 135.267807 0
211 0 7 8 135.27562 0
211 0 7 9 133.407043 0
211 0 7 10 137.60819334421808 0
211 0 7 11 143.00414053794395 0
211 0 7 12 136.20311322965105 0
211 0 7 13 142.31094086764472 0
211 0 7 14 141.99885929809966 0
211 0 7 15 140.39556348621397 0
211 0 7 16 139.043823 0
211 0 7 17 139.747116 0
211 0 7 18 141.171356 0
211 0 7 19 136.356125 0
211 0 7 20 139.377777 0
211 0 7 21 141.530884 0
211 0 7 22 140.321136 0
211 0 7 23 140.880783 0
211 0 7 24 139.524872 0
211 0 7 25 138.285095 0
211 0 7 26 139.464325 0
211 0 7 27 141.849457 0
211 0 7 28 140.281418 0
211 0 7 29 141.559326 0
211 0 7 30 143.259338 0
211 0 7 31 139.480835 0
211 0 8 1 138.06192 0
211 0 8 2 141.409424 0
211 0 8 3 140.292252 0
211 0 8 4 135.790726 0
211 0 8 5 137.577209 0
211 0 8 6 134.033432 0
211 0 8 7 137.320709 0
211 0 8 8 134.279465 0
211 0 8 9 134.084915 0
211 0 8 10 146.1976331537195 0
211 0 8 11 143.47411704799958 0
211 0 8 12 145.98937414264424 0
211 0 8 13 143.85339180184542 0
211 0 8 14 146.03122819692467 0
211 0 8 15 145.46594796667972 0
211 0 8 16 142.239853 0
211 0 8 17 140.031219 0
211 0 8 18 141.862808 0
211 0 8 19 138.581253 0
211 0 8 20 140.619781 0
211 0 8 21 139.947815 0
211 0 8 22 142.234116 0
211 0 8 23 138.995438 0
211 0 8 24 142.740555 0
211 0 8 25 141.495148 0
211 0 8 26 142.156982 0
211 0 8 27 140.488083 0
211 0 8 28 143.042633 0
211 0 8 29 141.151337 0
211 0 8 30 142.875488 0
211 0 8 31 140.309402 0
211 0 9 1 141.731476 0
211 0 9 2 143.636124 0
211 0 9 3 139.879456 0
211 0 9 4 138.751999 0
211 0 9 5 139.272278 0
211 0 9 6 137.267227 0
211 0 9 7 137.238281 0
211 0 9 8 133.33078 0
211 0 9 9 137.777634 0
211 0 9 10 141.65259776246478 0
211 0 9 11 143.63321692178408 0
211 0 9 12 143.93854389409486 0
211 0 9 13 142.50389501516074 0
211 0 9 14 146.28095957341196 0
211 0 9 15 142.5897014473831 0
211 0 9 16 139.946518 0
211 0 9 17 140.436172 0
211 0 9 18 140.626526 0
211 0 9 19 139.803391 0
211 0 9 20 141.161682 0
211 0 9 21 143.186127 0
211 0 9 22 142.362167 0
211 0 9 23 140.557846 0
211 0 9 24 140.852097 0
211 0 9 25 141.231842 0
211 0 9 26 142.070786 0
211 0 9 27 142.230209 0
211 0 9 28 143.859177 0
211 0 9 29 141.09668 0
211 0 9 30 143.910873 0
211 0 9 31 142.463455 0
211 0 10 1 139.486359 0
211 0 10 2 140.189728 0
211 0 10 3 143.68631 0
211 0 10 4 137.568573 0
211 0 10 5 135.573334 0
211 0 10 6 135.256042 0
211 0 10 7 136.48291 0
211 0 10 8 137.176758 0
211 0 10 9 137.479172 0
211 0 10 10 146.57123240423937 0
211 0 10 11 145.82888456412266 0
211 0 10 12 143.78805582857515 0
211 0 10 13 148.47817995729835 0
211 0 10 14 143.15508207241197 0
211 0 10 15 143.16828294670069 0
211 0 10 16 143.387558 0
211 0 10 17 142.096695 0
211 0 10 18 144.641525 0
211 0 10 19 141.202774 0
211 0 10 20 142.023132 0
211 0 10 21 143.118942 0
211 0 10 22 143.483673 0
211 0 10 23 143.911423 0
211 0 10 24 142.589539 0
211 0 10 25 142.490021 0
211 0 10 26 144.008469 0
211 0 10 27 144.179016 0
211 0 10 28 141.183334 0
211 0 10 29 142.37999 0
211 0 10 30 143.663132 0
211 0 10 31 141.922867 0
211 0 11 1 143.654922 0
211 0 11 2 138.060837 0
211 0 11 3 153.35791 0
211 0 11 4 136.772797 0
211 0 11 5 136.744812 0
211 0 11 6 141.943008 0
211 0 11 7 137.023071 0
211 0 11 8 129.007782 0
211 0 11 9 137.279266 0
211 0 11 10 139.3956117179775 0
211 0 11 11 141.8057325167809 0
211 0 11 12 143.40690009208745 0
211 0 11 13 141.3961942232261 0
211 0 11 14 139.713974 0
211 0 11 15 143.955353 0
211 0 11 16 142.153702 0
211 0 11 17 138.956787 0
211 0 11 18 139.267639 0
211 0 11 19 138.607376 0
211 0 11 20 144.656677 0
211 0 11 21 141.804977 0
211 0 11 22 138.65831 0
211 0 11 23 139.513519 0
211 0 11 24 141.377609 0
211 0 11 25 141.507095 0
211 0 11 26 143.174011 0
211 0 11 27 141.919724 0
211 0 11 28 140.12146 0
211 0 11 29 140.481979 0
211 0 11 30 142.44931 0
211 0 11 31 137.800919 0
211 0 12 1 143.863083 0
211 0 12 2 138.378571 0
211 0 12 3 138.399323 0
211 0 12 4 134.189819 0
211 0 12 5 136.699631 0
211 0 12 6 134.887146 0
211 0 12 7 134.859985 0
211 0 12 8 135.080368 0
211 0 12 9 136.088226 0
211 0 12 10 141.061554 0
211 0 12 11 141.249496 0
211 0 12 12 141.09227 0
211 0 12 13 140.677612 0
211 0 12 14 138.66597 0
211 0 12 15 141.23349 0
211 0 12 16 141.374207 0
211 0 12 17 139.188644 0
211 0 12 18 142.281631 0
211 0 12 19 140.265411 0
211 0 12 20 139.083755 0
211 0 12 21 139.439972 0
211 0 12 22 134.1819 0
211 0 12 23 139.903732 0
211 0 12 24 141.173203 0
211 0 12 25 140.209854 0
211 0 12 26 142.169617 0
211 0 12 27 140.665771 0
211 0 12 28 139.834564 0
211 0 12 29 140.598679 0
211 0 12 30 140.192413 0
211 0 12 31 140.938568 0
211 1 1 1 146.198929 0
211 1 1 2 137.386978 0
211 1 1 3 136.406219 0
211 1 1 4 134.399048 0
211 1 1 5 135.868454 0
211 1 1 6 0 0
211 1 1 7 140.030106 0
211 1 1 8 136.859253 0
211 1 1 9 135.501434 0
211 1 1 10 139.584518 0
211 1 1 11 137.620392 0
211 1 1 12 135.370834 0
211 1 1 13 139.896408 0
211 1 1 14 138.130753 0
211 1 1 15 138.285553 0
211 1 1 16 138.018112 0
211 1 1 17 135.864578 0
211 1 1 18 140.389511 0
211 1 1 19 138.740692 0
211 1 1 20 139.263016 0
211 1 1 21 136.010452 0
211 1 1 22 140.304184 0
211 1 1 23 137.717865 0
211 1 1 24 142.183426 0
211 1 1 25 140.115021 0
211 1 1 26 138.606613 0
211 1 1 27 141.440399 0
211 1 1 28 138.978714 0
211 1 1 29 138.764557 0
211 1 1 30 138.025513 0
211 1 1 31 137.896667 0
211 1 2 1 147.746765 0
211 1 2 2 137.193283 0
211 1 2 3 136.56929 0
211 1 2 4 141.532242 0
211 1 2 5 139.378799 0
211 1 2 6 137.121384 0
211 1 2 7 138.726212 0
211 1 2 8 138.186691 0
211 1 2 9 138.250778 0
211 1 2 10 0 0
211 1 2 11 142.149353 0
211 1 2 12 135.546463 0
211 1 2 13 136.310745 0
211 1 2 14 138.371857 0
211 1 2 15 133.969772 0
211 1 2 16 136.289536 0
211 1 2 17 138.003525 0
211 1 2 18 138.271561 0
211 1 2 19 136.616455 0
211 1 2 20 138.734116 0
211 1 2 21 136.340149 0
211 1 2 22 135.103745 0
211 1 2 23 136.710495 0
211 1 2 24 139.103653 0
211 1 2 25 140.618973 0
211 1 2 26 138.725922 0
211 1 2 27 139.783875 0
211 1 2 28 135.498016 0
211 1 2 29 137.577637 0
211 1 2 30 138.539001 0
211 1 2 31 138.304901 0
211 1 3 1 138.07338 0
211 1 3 2 143.050079 0
211 1 3 3 142.390747 0
211 1 3 4 135.480209 0
211 1 3 5 138.345322 0
211 1 3 6 140.316055 0
211 1 3 7 137.506927 0
211 1 3 8 138.480301 0
211 1 3 9 136.316193 0
211 1 3 10 138.283005 0
211 1 3 11 137.246338 0
211 1 3 12 141.812744 0
211 1 3 13 141.349457 0
211 1 3 14 138.54216 0
211 1 3 15 137.791412 0
211 1 3 16 137.620102 0
211 1 3 17 140.13382 0
211 1 3 18 140.867111 0
211 1 3 19 141.380051 0
211 1 3 20 140.23613 0
211 1 3 21 141.742081 0
211 1 3 22 141.420471 0
211 1 3 23 141.085464 0
211 1 3 24 134.995728 0
211 1 3 25 138.217865 0
211 1 3 26 139.049606 0
211 1 3 27 137.57959 0
211 1 3 28 138.659866 0
211 1 3 29 141.952713 0
211 1 3 30 137.979706 0
211 1 3 31 138.426773 0
211 1 4 1 138.45195 0
211 1 4 2 142.638489 0
211 1 4 3 142.899902 0
211 1 4 4 141.344543 0
211 1 4 5 138.934235 0
211 1 4 6 142.59967 0
211 1 4 7 142.312729 0
211 1 4 8 141.189545 0
211 1 4 9 141.347275 0
211 1 4 10 138.125031 0
211 1 4 11 139.202194 0
211 1 4 12 137.493515 0
211 1 4 13 139.683746 0
211 1 4 14 137.469635 0
211 1 4 15 136.844543 0
211 1 4 16 143.389053 0
211 1 4 17 141.936386 0
211 1 4 18 142.86821 0
211 1 4 19 142.043396 0
211 1 4 20 143.430038 0
211 1 4 21 149.413101 0
211 1 4 22 140.84549 0
211 1 4 23 141.018188 0
211 1 4 24 140.63269 0
211 1 4 25 141.992203 0
211 1 4 26 142.762543 0
211 1 4 27 140.637177 0
211 1 4 28 141.526474 0
211 1 4 29 148.474503 0
211 1 4 30 143.405121 0
211 1 4 31 140.74057 0
211 1 5 1 153.867126 0
211 1 5 2 141.241501 0
211 1 5 3 143.618286 0
211 1 5 4 137.866272 0
211 1 5 5 137.643509 0
211 1 5 6 136.697037 0
211 1 5 7 135.870071 0
211 1 5 8 138.503494 0
211 1 5 9 136.546021 0
211 1 5 10 138.134003 0
211 1 5 11 140.751434 0
211 1 5 12 138.755722 0
211 1 5 13 139.463043 0
211 1 5 14 139.768707 0
211 1 5 15 139.539169 0
211 1 5 16 139.25531 0
211 1 5 17 140.350342 0
211 1 5 18 139.65892 0
211 1 5 19 143.02919 0
211 1 5 20 141.654068 0
211 1 5 21 139.834915 0
211 1 5 22 143.905396 0
211 1 5 23 140.356705 0
211 1 5 24 139.516891 0
211 1 5 25 140.64418 0
211 1 5 26 140.224518 0
211 1 5 27 140.684326 0
211 1 5 28 142.614731 0
211 1 5 29 140.656998 0
211 1 5 30 140.393753 0
211 1 5 31 140.439713 0
211 1 6 1 99.709023 0
211 1 6 2 137.839432 0
211 1 6 3 140.101944 0
211 1 6 4 141.551453 0
211 1 6 5 138.992676 0
211 1 6 6 137.130386 0
211 1 6 7 137.721313 0
211 1 6 8 135.603806 0
211 1 6 9 138.62822 0
211 1 6 10 140.706772 0
211 1 6 11 141.633759 0
211 1 6 12 141.063278 0
211 1 6 13 142.224136 0
211 1 6 14 141.766754 0
211 1 6 15 143.620667 0
211 1 6 16 137.225159 0
211 1 6 17 137.817398 0
211 1 6 18 139.97522 0
211 1 6 19 140.542252 0
211 1 6 20 141.429306 0
211 1 6 21 143.372086 0
211 1 6 22 142.350098 0
211 1 6 23 141.08725 0
211 1 6 24 141.582443 0
211 1 6 25 137.934616 0
211 1 6 26 138.682083 0
211 1 6 27 140.85466 0
211 1 6 28 140.141571 0
211 1 6 29 138.171799 0
211 1 6 30 138.329742 0
211 1 6 31 137.264114 0
211 1 7 1 129.449127 0
211 1 7 2 134.384415 0
211 1 7 3 136.389542 0
211 1 7 4 135.305267 0
211 1 7 5 135.894684 0
211 1 7 6 134.01152 0
211 1 7 7 132.009293 0
211 1 7 8 132.557846 0
211 1 7 9 132.845016 0
211 1 7 10 137.705551 0
211 1 7 11 138.1577 0
211 1 7 12 139.234451 0
211 1 7 13 139.177383 0
211 1 7 14 132.843872 0
211 1 7 15 137.957031 0
211 1 7 16 136.010406 0
211 1 7 17 139.806793 0
211 1 7 18 136.621765 0
211 1 7 19 139.707611 0
211 1 7 20 138.966522 0
211 1 7 21 137.001434 0
211 1 7 22 137.186737 0
211 1 7 23 138.939209 0
211 1 7 24 139.965637 0
211 1 7 25 141.429443 0
211 1 7 26 135.41983 0
211 1 7 27 138.410217 0
211 1 7 28 137.099304 0
211 1 7 29 139.95993 0
211 1 7 30 138.623764 0
211 1 7 31 139.858505 0
211 1 8 1 147.933929 0
211 1 8 2 128.53038 0
211 1 8 3 121.221451 0
211 1 8 4 133.097717 0
211 1 8 5 123.489159 0
211 1 8 6 133.22525 0
211 1 8 7 133.275314 0
211 1 8 8 133.159073 0
211 1 8 9 132.320572 0
211 1 8 10 135.952087 0
211 1 8 11 139.836823 0
211 1 8 12 134.069809 0
211 1 8 13 136.450241 0
211 1 8 14 135.199783 0
211 1 8 15 136.624435 0
211 1 8 16 136.895859 0
211 1 8 17 139.268051 0
211 1 8 18 137.491928 0
211 1 8 19 136.55954 0
211 1 8 20 138.599167 0
211 1 8 21 137.246536 0
211 1 8 22 137.102127 0
211 1 8 23 137.955383 0
211 1 8 24 134.359772 0
211 1 8 25 136.940765 0
211 1 8 26 138.311691 0
211 1 8 27 138.575607 0
211 1 8 28 137.85733 0
211 1 8 29 139.123062 0
211 1 8 30 132.933655 0
211 1 8 31 135.139587 0
211 1 9 1 140.304977 0
211 1 9 2 98.026825 0
211 1 9 3 95.284752 0
211 1 9 4 90.973801 0
211 1 9 5 90.916122 0
211 1 9 6 132.637772 0
211 1 9 7 132.076584 0
211 1 9 8 132.038025 0
211 1 9 9 133.295731 0
211 1 9 10 116.261864 0
211 1 9 11 123.404251 0
211 1 9 12 131.989029 0
211 1 9 13 107.175644 0
211 1 9 14 122.255684 0
211 1 9 15 119.917442 0
211 1 9 16 111.990143 0
211 1 9 17 264.751984 0
211 1 9 18 265.915863 0
211 1 9 19 115.995178 0
211 1 9 20 107.111176 0
211 1 9 21 108.320045 0
211 1 9 22 103.915176 0
211 1 9 23 104.259315 0
211 1 9 24 140.094299 0
211 1 9 25 138.374603 0
211 1 9 26 140.829575 0
211 1 9 27 140.871429 0
211 1 9 28 141.85051 0
211 1 9 29 139.490814 0
211 1 9 30 138.831757 0
211 1 9 31 138.510269 0
211 1 10 1 134.611954 0
211 1 10 2 97.978203 0
211 1 10 3 102.255989 0
211 1 10 4 95.539246 0
211 1 10 5 91.912491 0
211 1 10 6 135.679092 0
211 1 10 7 132.992508 0
211 1 10 8 133.304825 0
211 1 10 9 132.334976 0
211 1 10 10 121.714943 0
211 1 10 11 123.07534 0
211 1 10 12 139.367249 0
211 1 10 13 129.565842 0
211 1 10 14 123.579666 0
211 1 10 15 130.492905 0
211 1 10 16 274.537842 0
211 1 10 17 138.328827 -126.5
211 1 10 18 140.716248 -120.5
211 1 10 19 118.448097 0
211 1 10 20 112.822083 0
211 1 10 21 108.479767 0
211 1 10 22 110.425652 0
211 1 10 23 110.612923 0
211 1 10 24 142.655243 0
211 1 10 25 141.081421 0
211 1 10 26 136.667892 0
211 1 10 27 143.747864 0
211 1 10 28 138.411789 0
211 1 10 29 137.746002 0
211 1 10 30 137.875977 0
211 1 10 31 139.333481 0
211 1 11 1 141.352783 0
211 1 11 2 92.153633 0
211 1 11 3 93.582687 0
211 1 11 4 88.340843 0
211 1 11 5 91.099899 0
211 1 11 6 132.543823 0
211 1 11 7 131.346069 0
211 1 11 8 131.487823 0
211 1 11 9 133.031708 0
211 1 11 10 133.290771 0
211 1 11 11 137.537125 0
211 1 11 12 127.282387 0
211 1 11 13 127.084747 0
211 1 11 14 120.527687 0
211 1 11 15 139.430771 0
211 1 11 16 107.353745 0
211 1 11 17 114.522316 0
211 1 11 18 139.599426 0
211 1 11 19 140.804016 -118.5
211 1 11 20 3.961828027118754e+19 0
211 1 11 21 109.797897 0
211 1 11 22 110.689667 0
211 1 11 23 264.615234 0
211 1 11 24 138.9263 0
211 1 11 25 134.158844 0
211 1 11 26 139.131638 0
211 1 11 27 138.868546 0
211 1 11 28 139.128662 0
211 1 11 29 135.101501 0
211 1 11 30 138.157532 0
211 1 11 31 136.29895 0
211 1 12 1 151.99765 0
211 1 12 2 116.620308 0
211 1 12 3 117.191734 0
211 1 12 4 92.05648 0
211 1 12 5 94.538292 0
211 1 12 6 134.812714 0
211 1 12 7 132.715744 0
211 1 12 8 133.040756 0
211 1 12 9 133.166611 0
211 1 12 10 139.227402 0
211 1 12 11 136.948578 0
211 1 12 12 148.166367 0
211 1 12 13 130.161133 0
211 1 12 14 169.652069 0
211 1 12 15 174.536682 0
211 1 12 16 122.095634 0
211 1 12 17 123.706841 0
211 1 12 18 125.401161 0
211 1 12 19 124.8993 0
211 1 12 20 129.33194 0
211 1 12 21 126.84671 0
211 1 12 22 134.308121 0
211 1 12 23 123.794365 0
211 1 12 24 135.522293 0
211 1 12 25 137.690659 0
211 1 12 26 137.790131 0
211 1 12 27 137.369583 0
211 1 12 28 137.02066 0
211 1 12 29 136.812561 0
211 1 12 30 134.87645 0
211 1 12 31 134.185333 0
