# storeTime GMT: 2023-07-31 04:05:02
# day ew pp tile mip offset
212 0 9 31 135.506989 0
212 0 10 1 133.805405 0
212 0 10 2 134.242889 0
212 0 10 3 134.297928 0
212 0 10 4 131.993835 0
212 0 10 5 130.766449 0
212 0 10 6 132.042114 0
212 0 10 7 132.599274 0
212 0 10 8 134.467346 0
212 0 10 9 135.083755 0
212 0 10 10 146.57123240423937 0
212 0 10 11 145.82888456412266 0
212 0 10 12 143.78805582857515 0
212 0 10 13 148.47817995729835 0
212 0 10 14 143.15508207241197 0
212 0 10 15 143.16828294670069 0
212 0 10 16 142.308472 0
212 0 10 17 140.354218 0
212 0 10 18 141.494537 0
212 0 10 19 139.925079 0
212 0 10 20 140.199539 0
212 0 10 21 141.69487 0
212 0 10 22 140.913193 0
212 0 10 23 141.870575 0
212 0 10 24 137.578537 0
212 0 10 25 138.735779 0
212 0 10 26 139.000061 0
212 0 10 27 140.221802 0
212 0 10 28 134.550262 0
212 0 10 29 139.784683 0
212 0 10 30 139.845337 0
212 0 10 31 136.723648 0
212 0 11 1 136.270798 0
212 0 11 2 130.672516 0
212 0 11 3 140.412872 0
212 0 11 4 132.678192 0
212 0 11 5 133.384705 0
212 0 11 6 136.784302 0
212 0 11 7 132.860703 0
212 0 11 8 127.664322 0
212 0 11 9 132.621613 0
212 0 11 10 139.3956117179775 0
212 0 11 11 141.8057325167809 0
212 0 11 12 143.40690009208745 0
212 0 11 13 141.3961942232261 0
212 0 11 14 135.113159 0
212 0 11 15 138.000809 0
212 0 11 16 137.935776 0
212 0 11 17 134.305695 0
212 0 11 18 134.242722 0
212 0 11 19 132.927505 0
212 0 11 20 137.800964 0
212 0 11 21 135.296936 0
212 0 11 22 134.409897 0
212 0 11 23 133.748291 0
212 0 11 24 137.716385 0
212 0 11 25 136.455017 0
212 0 11 26 139.473282 0
212 0 11 27 135.900833 0
212 0 11 28 137.368561 0
212 0 11 29 135.011169 0
212 0 11 30 137.435623 0
212 0 11 31 134.601273 0
212 0 12 1 139.089005 0
212 0 12 2 131.286758 0
212 0 12 3 132.101959 0
212 0 12 4 132.078247 0
212 0 12 5 134.584671 0
212 0 12 6 133.121582 0
212 0 12 7 131.685089 0
212 0 12 8 134.6082 0
212 0 12 9 134.510147 0
212 0 12 10 137.704102 0
212 0 12 11 138.228653 0
212 0 12 12 137.705139 0
212 0 12 13 137.580368 0
212 0 12 14 135.600281 0
212 0 12 15 138.496689 0
212 0 12 16 140.169067 0
212 0 12 17 136.672409 0
212 0 12 18 138.043579 0
212 0 12 19 137.378922 0
212 0 12 20 136.387222 0
212 0 12 21 138.346466 0
212 0 12 22 133.177139 0
212 0 12 23 137.356827 0
212 0 12 24 139.461578 0
212 0 12 25 136.348816 0
212 0 12 26 138.786041 0
212 0 12 27 137.31691 0
212 0 12 28 137.934158 0
212 0 12 29 137.783829 0
212 0 12 30 137.646942 0
212 0 12 31 138.855606 0
212 1 1 1 140.834412 0
212 1 1 2 132.847321 0
212 1 1 3 133.519257 0
212 1 1 4 131.468735 0
212 1 1 5 132.077682 0
212 1 1 6 0 0
212 1 1 7 136.447006 0
212 1 1 8 133.221909 0
212 1 1 9 133.663483 0
212 1 1 10 135.23291 0
212 1 1 11 134.491684 0
212 1 1 12 132.052673 0
212 1 1 13 135.081955 0
212 1 1 14 134.720306 0
212 1 1 15 135.262314 0
212 1 1 16 133.932663 0
212 1 1 17 132.11174 0
212 1 1 18 135.276474 0
212 1 1 19 135.311127 0
212 1 1 20 134.914993 0
212 1 1 21 131.51973 0
212 1 1 22 135.916946 0
212 1 1 23 134.447037 0
212 1 1 24 139.946304 0
212 1 1 25 135.484955 0
212 1 1 26 136.196548 0
212 1 1 27 137.240524 0
212 1 1 28 137.293381 0
212 1 1 29 135.964325 0
212 1 1 30 135.290649 0
212 1 1 31 135.880814 0
212 1 2 1 143.511307 0
212 1 2 2 133.03569 0
212 1 2 3 133.078156 0
212 1 2 4 135.077881 0
212 1 2 5 135.804199 0
212 1 2 6 134.618332 0
212 1 2 7 136.057831 0
212 1 2 8 134.970322 0
212 1 2 9 136.869064 0
212 1 2 10 0 0
212 1 2 11 137.548828 0
212 1 2 12 131.650513 0
212 1 2 13 132.044739 0
212 1 2 14 132.585281 0
212 1 2 15 130.038651 0
212 1 2 16 133.18129 0
212 1 2 17 134.492874 0
212 1 2 18 134.145935 0
212 1 2 19 133.001862 0
212 1 2 20 136.796112 0
212 1 2 21 134.258408 0
212 1 2 22 133.462967 0
212 1 2 23 133.860458 0
212 1 2 24 136.878815 0
212 1 2 25 134.758209 0
212 1 2 26 135.871521 0
212 1 2 27 134.070374 0
212 1 2 28 132.680969 0
212 1 2 29 135.152313 0
212 1 2 30 135.236923 0
212 1 2 31 135.629333 0
212 1 3 1 131.435669 0
212 1 3 2 135.500534 0
212 1 3 3 134.963928 0
212 1 3 4 132.734329 0
212 1 3 5 134.048401 0
212 1 3 6 137.20488 0
212 1 3 7 133.948273 0
212 1 3 8 135.894943 0
212 1 3 9 133.188278 0
212 1 3 10 133.493576 0
212 1 3 11 132.633438 0
212 1 3 12 136.1082 0
212 1 3 13 133.263016 0
212 1 3 14 134.657089 0
212 1 3 15 133.300385 0
212 1 3 16 135.293152 0
212 1 3 17 134.442123 0
212 1 3 18 136.658447 0
212 1 3 19 134.12352 0
212 1 3 20 135.562042 0
212 1 3 21 136.888336 0
212 1 3 22 136.310684 0
212 1 3 23 134.81282 0
212 1 3 24 131.607513 0
212 1 3 25 133.939941 0
212 1 3 26 135.429749 0
212 1 3 27 133.020691 0
212 1 3 28 134.541809 0
212 1 3 29 137.26535 0
212 1 3 30 134.7146 0
212 1 3 31 134.687912 0
212 1 4 1 136.550888 0
212 1 4 2 134.982162 0
212 1 4 3 135.668655 0
212 1 4 4 136.830795 0
212 1 4 5 136.088593 0
212 1 4 6 138.159988 0
212 1 4 7 139.030441 0
212 1 4 8 138.626541 0
212 1 4 9 139.006317 0
212 1 4 10 134.366669 0
212 1 4 11 134.600281 0
212 1 4 12 134.776596 0
212 1 4 13 134.531616 0
212 1 4 14 133.449387 0
212 1 4 15 133.320511 0
212 1 4 16 140.470795 0
212 1 4 17 139.947449 0
212 1 4 18 139.844299 0
212 1 4 19 139.115677 0
212 1 4 20 140.427948 0
212 1 4 21 146.093033 0
212 1 4 22 138.411926 0
212 1 4 23 140.468826 0
212 1 4 24 136.496033 0
212 1 4 25 137.253387 0
212 1 4 26 138.54538 0
212 1 4 27 136.24324 0
212 1 4 28 138.358017 0
212 1 4 29 142.456635 0
212 1 4 30 139.648483 0
212 1 4 31 136.687988 0
212 1 5 1 147.916687 0
212 1 5 2 133.508514 0
212 1 5 3 133.866913 0
212 1 5 4 132.658508 0
212 1 5 5 134.699707 0
212 1 5 6 132.649857 0
212 1 5 7 132.18634 0
212 1 5 8 133.720642 0
212 1 5 9 134.602783 0
212 1 5 10 131.14418 0
212 1 5 11 136.462753 0
212 1 5 12 133.272491 0
212 1 5 13 134.286301 0
212 1 5 14 135.094376 0
212 1 5 15 132.84964 0
212 1 5 16 135.38092 0
212 1 5 17 135.201416 0
212 1 5 18 134.430191 0
212 1 5 19 138.157181 0
212 1 5 20 136.420837 0
212 1 5 21 134.78273 0
212 1 5 22 138.707855 0
212 1 5 23 133.071793 0
212 1 5 24 135.940659 0
212 1 5 25 135.919662 0
212 1 5 26 135.291977 0
212 1 5 27 135.649643 0
212 1 5 28 138.100113 0
212 1 5 29 134.75293 0
212 1 5 30 136.352554 0
212 1 5 31 135.061691 0
212 1 6 1 100.711716 0
212 1 6 2 133.541306 0
212 1 6 3 135.166061 0
212 1 6 4 136.867813 0
212 1 6 5 135.142197 0
212 1 6 6 133.542938 0
212 1 6 7 135.256851 0
212 1 6 8 133.100403 0
212 1 6 9 136.523529 0
212 1 6 10 134.411789 0
212 1 6 11 137.656677 0
212 1 6 12 135.386673 0
212 1 6 13 135.10817 0
212 1 6 14 135.537781 0
212 1 6 15 135.008484 0
212 1 6 16 132.375381 0
212 1 6 17 132.855606 0
212 1 6 18 135.149765 0
212 1 6 19 137.255432 0
212 1 6 20 137.765762 0
212 1 6 21 137.509384 0
212 1 6 22 138.089569 0
212 1 6 23 135.403183 0
212 1 6 24 138.366791 0
212 1 6 25 134.732758 0
212 1 6 26 135.900146 0
212 1 6 27 136.186218 0
212 1 6 28 136.924927 0
212 1 6 29 135.341125 0
212 1 6 30 137.167999 0
212 1 6 31 135.532394 0
212 1 7 1 126.456841 0
212 1 7 2 131.652161 0
212 1 7 3 132.362411 0
212 1 7 4 132.184036 0
212 1 7 5 133.840607 0
212 1 7 6 131.235199 0
212 1 7 7 129.551193 0
212 1 7 8 130.660294 0
212 1 7 9 130.40538 0
212 1 7 10 133.748413 0
212 1 7 11 134.403488 0
212 1 7 12 134.561798 0
212 1 7 13 135.246979 0
212 1 7 14 129.896912 0
212 1 7 15 134.579208 0
212 1 7 16 132.326508 0
212 1 7 17 135.968109 0
212 1 7 18 131.834091 0
212 1 7 19 136.473221 0
212 1 7 20 134.851471 0
212 1 7 21 134.386887 0
212 1 7 22 134.276627 0
212 1 7 23 136.070068 0
212 1 7 24 136.27919 0
212 1 7 25 137.547302 0
212 1 7 26 133.543503 0
212 1 7 27 135.717468 0
212 1 7 28 133.88176 0
212 1 7 29 135.84938 0
212 1 7 30 135.263824 0
212 1 7 31 136.459763 0
212 1 8 1 143.520462 0
212 1 8 2 126.319801 0
212 1 8 3 114.46965 0
212 1 8 4 128.854736 0
212 1 8 5 121.86377 0
212 1 8 6 130.412735 0
212 1 8 7 130.505692 0
212 1 8 8 131.049271 0
212 1 8 9 131.170578 0
212 1 8 10 132.51619 0
212 1 8 11 135.431839 0
212 1 8 12 131.30452 0
212 1 8 13 133.914719 0
212 1 8 14 132.624847 0
212 1 8 15 133.730515 0
212 1 8 16 134.599426 0
212 1 8 17 138.072037 0
212 1 8 18 135.348053 0
212 1 8 19 132.980713 0
212 1 8 20 135.962479 0
212 1 8 21 134.077209 0
212 1 8 22 134.788055 0
212 1 8 23 136.120834 0
212 1 8 24 131.113708 0
212 1 8 25 129.165161 0
212 1 8 26 134.398407 0
212 1 8 27 135.776367 0
212 1 8 28 135.226227 0
212 1 8 29 134.934784 0
212 1 8 30 131.728836 0
212 1 8 31 131.715591 0
212 1 9 1 138.113968 0
212 1 9 2 97.122108 0
212 1 9 3 95.111176 0
212 1 9 4 91.286308 0
212 1 9 5 91.352638 0
212 1 9 6 129.267639 0
212 1 9 7 128.629791 0
212 1 9 8 130.013367 0
212 1 9 9 131.4272 0
212 1 9 10 116.405289 0
212 1 9 11 121.31752 0
212 1 9 12 128.614731 0
212 1 9 13 107.609909 0
212 1 9 14 120.732979 0
212 1 9 15 118.554604 0
212 1 9 16 112.271255 0
212 1 9 17 120.57737 0
212 1 9 18 120.950394 0
212 1 9 19 116.21344 0
212 1 9 20 119.763458 0
212 1 9 21 123.866295 0
212 1 9 22 115.090088 0
212 1 9 23 120.716347 0
212 1 9 24 130.341049 0
212 1 9 25 131.182632 0
212 1 9 26 136.661285 0
212 1 9 27 136.970444 0
212 1 9 28 137.409058 0
212 1 9 29 135.044022 0
212 1 9 30 135.132309 0
212 1 9 31 132.943085 0
212 1 10 1 132.827423 0
212 1 10 2 99.864082 0
212 1 10 3 101.528198 0
212 1 10 4 98.98867 0
212 1 10 5 91.965973 0
212 1 10 6 132.902512 0
212 1 10 7 131.01387 0
212 1 10 8 131.504364 0
212 1 10 9 131.071945 0
212 1 10 10 119.982285 0
212 1 10 11 121.55484 0
212 1 10 12 135.424057 0
212 1 10 13 124.963509 0
212 1 10 14 122.123611 0
212 1 10 15 128.382584 0
212 1 10 16 126.886353 0
212 1 10 17 127.298973 0
212 1 10 18 120.291862 0
212 1 10 19 138.081131 -137.5
212 1 10 20 10637006.0 0
212 1 10 21 147.133499 0
212 1 10 22 129.90007 0
212 1 10 23 124.508766 0
212 1 10 24 135.996613 0
212 1 10 25 136.981796 0
212 1 10 26 131.41861 0
212 1 10 27 139.547775 0
212 1 10 28 134.588821 0
212 1 10 29 133.144699 0
212 1 10 30 134.806732 0
212 1 10 31 135.217697 0
212 1 11 1 138.300842 0
212 1 11 2 94.694168 0
212 1 11 3 94.334007 0
212 1 11 4 91.757828 0
212 1 11 5 92.308334 0
212 1 11 6 129.979263 0
212 1 11 7 130.093414 0
212 1 11 8 130.912384 0
212 1 11 9 131.089844 0
212 1 11 10 130.10231 0
212 1 11 11 134.914383 0
212 1 11 12 126.085068 0
212 1 11 13 125.52021 0
212 1 11 14 120.877518 0
212 1 11 15 137.528244 0
212 1 11 16 107.515167 0
212 1 11 17 114.821037 0
212 1 11 18 119.293892 0
212 1 11 19 118.368355 0
212 1 11 20 111.454819 0
212 1 11 21 109.975128 0
212 1 11 22 110.874962 0
212 1 11 23 118.13829 0
212 1 11 24 137.641602 0
212 1 11 25 132.753998 0
212 1 11 26 136.70369 0
212 1 11 27 136.255203 0
212 1 11 28 136.715805 0
212 1 11 29 133.140808 0
212 1 11 30 136.360352 0
212 1 11 31 134.452393 0
212 1 12 1 148.88504 0
212 1 12 2 115.936287 0
212 1 12 3 104.024971 0
212 1 12 4 92.348427 0
212 1 12 5 94.190048 0
212 1 12 6 132.550491 0
212 1 12 7 129.814224 0
212 1 12 8 131.301987 0
212 1 12 9 130.809982 0
212 1 12 10 135.429947 0
212 1 12 11 134.751862 0
212 1 12 12 144.903671 0
212 1 12 13 128.947128 0
212 1 12 14 163.280975 0
212 1 12 15 169.50853 0
212 1 12 16 120.3731 0
212 1 12 17 120.019905 0
212 1 12 18 122.86937 0
212 1 12 19 122.717049 0
212 1 12 20 125.336075 0
212 1 12 21 123.842476 0
212 1 12 22 129.720917 0
212 1 12 23 119.336632 0
212 1 12 24 132.59845 0
212 1 12 25 134.69957 0
212 1 12 26 133.708725 0
212 1 12 27 134.61235 0
212 1 12 28 134.425751 0
212 1 12 29 132.405457 0
212 1 12 30 134.494293 0
212 1 12 31 131.400436 0
