# storeTime GMT: 2023-06-25 05:09:47
# day ew pp tile mip offset
176 0 6 28 135.8490667220139 0
176 0 6 29 131.69764579571094 0
176 0 6 30 130.5227918792555 0
176 0 6 31 133.200795438196 0
176 0 7 1 129.16314628487672 0
176 0 7 2 129.43503238219162 0
176 0 7 3 128.80433208817956 0
176 0 7 4 131.42842599021495 0
176 0 7 5 129.75597588422207 0
176 0 7 6 130.84665641529992 0
176 0 7 7 130.11899790145802 0
176 0 7 8 133.22423821224908 0
176 0 7 9 129.43333192877407 0
176 0 7 10 136.01466379506178 0
176 0 7 11 137.71289352269878 0
176 0 7 12 134.35223449722187 0
176 0 7 13 135.79318411421713 0
176 0 7 14 138.94031183829895 0
176 0 7 15 135.6956633091446 0
176 0 7 16 137.1434319791564 0
176 0 7 17 135.39256680903463 0
176 0 7 18 136.8530175961399 0
176 0 7 19 135.98631835151394 0
176 0 7 20 137.57344818065704 0
176 0 7 21 135.78363721582184 0
176 0 7 22 138.54980479324504 0
176 0 7 23 135.8126747276555 0
176 0 7 24 134.5107114266463 0
176 0 7 25 131.06235065919708 0
176 0 7 26 135.86847844131367 0
176 0 7 27 134.36299963142275 0
176 0 7 28 137.5122743333253 0
176 0 7 29 135.17651730929893 0
176 0 7 30 136.61443371646783 0
176 0 7 31 129.66458798091278 0
176 0 8 1 134.21630428541908 0
176 0 8 2 128.26284937246746 0
176 0 8 3 133.58522305294 0
176 0 8 4 130.45380891457143 0
176 0 8 5 130.4097915613849 0
176 0 8 6 130.6483686354541 0
176 0 8 7 134.09225034392117 0
176 0 8 8 131.87991809480755 0
176 0 8 9 132.04411110829838 0
176 0 8 10 141.35082500557573 0
176 0 8 11 139.9355423081677 0
176 0 8 12 140.97155625914402 0
176 0 8 13 138.63318359501184 0
176 0 8 14 140.2845559857933 0
176 0 8 15 140.5855855260716 0
176 0 8 16 140.97063864222704 0
176 0 8 17 137.81079059675614 0
176 0 8 18 138.60011044440898 0
176 0 8 19 135.92629726851177 0
176 0 8 20 139.8095732608724 0
176 0 8 21 137.50033535076244 0
176 0 8 22 141.1461810948564 0
176 0 8 23 136.60825653876907 0
176 0 8 24 135.85669416499212 0
176 0 8 25 133.3673354421585 0
176 0 8 26 135.2899803339633 0
176 0 8 27 134.49556570202552 0
176 0 8 28 133.04537824146084 0
176 0 8 29 134.45048111251486 0
176 0 8 30 134.63391037261655 0
176 0 8 31 131.17222341802915 0
176 0 9 1 134.12143633736966 0
176 0 9 2 131.0528535901653 0
176 0 9 3 131.29111637701953 0
176 0 9 4 130.16185977196514 0
176 0 9 5 131.23214274014535 0
176 0 9 6 128.29876866876725 0
176 0 9 7 131.00078873058095 0
176 0 9 8 127.39300533463017 0
176 0 9 9 131.14021728088974 0
176 0 9 10 135.00772459697345 0
176 0 9 11 135.383745913621 0
176 0 9 12 135.68092433092022 0
176 0 9 13 134.82075426000955 0
176 0 9 14 139.97546167549635 0
176 0 9 15 135.7100082495887 0
176 0 9 16 137.7665282804906 0
176 0 9 17 137.40163541967397 0
176 0 9 18 138.7385347809791 0
176 0 9 19 135.3655670808754 0
176 0 9 20 137.3392675728325 0
176 0 9 21 140.38295229827187 0
176 0 9 22 140.77325141516832 0
176 0 9 23 137.28639724860173 0
176 0 9 24 133.84719058460033 0
176 0 9 25 132.764089270117 0
176 0 9 26 136.61164502218654 0
176 0 9 27 135.44540351231882 0
176 0 9 28 133.6023145214757 0
176 0 9 29 134.86829593008224 0
176 0 9 30 139.1508472907979 0
176 0 9 31 133.38525679358082 0
176 0 10 1 131.59674604082005 0
176 0 10 2 131.80993726463143 0
176 0 10 3 129.077566206747 0
176 0 10 4 129.89291393867813 0
176 0 10 5 129.18352458638654 0
176 0 10 6 129.6270831738675 0
176 0 10 7 129.99028625449094 0
176 0 10 8 132.70990917227007 0
176 0 10 9 134.4522815560232 0
176 0 10 10 139.5915450751279 0
176 0 10 11 140.23274329740073 0
176 0 10 12 139.1679101138136 0
176 0 10 13 139.35828102552588 0
176 0 10 14 139.4052698324269 0
176 0 10 15 137.55624064433306 0
176 0 10 16 141.95753812438966 0
176 0 10 17 141.375966040296 0
176 0 10 18 139.44562436497776 0
176 0 10 19 139.5424243841661 0
176 0 10 20 139.4987736538585 0
176 0 10 21 140.93308215864957 0
176 0 10 22 140.18229885081607 0
176 0 10 23 141.34993873259202 0
176 0 10 24 134.57162408428707 0
176 0 10 25 136.0527585124669 0
176 0 10 26 135.81233804542308 0
176 0 10 27 138.4490608500991 0
176 0 10 28 130.36634151982474 0
176 0 10 29 136.45347544260008 0
176 0 10 30 137.95759000348838 0
176 0 10 31 134.06574431923661 0
176 0 11 1 130.82996041246875 0
176 0 11 2 127.82222853604424 0
176 0 11 3 134.20553761268076 0
176 0 11 4 131.97474250551355 0
176 0 11 5 132.08892042042984 0
176 0 11 6 133.24032571683819 0
176 0 11 7 131.0350385118532 0
176 0 11 8 128.67806204040434 0
176 0 11 9 131.3094438197594 0
176 0 11 10 134.49731797865698 0
176 0 11 11 135.66702579774451 0
176 0 11 12 138.0199748592703 0
176 0 11 13 135.30786069917343 0
176 0 11 14 132.47516374282648 0
176 0 11 15 134.71468644030335 0
176 0 11 16 137.1845380645402 0
176 0 11 17 132.60195191818485 0
176 0 11 18 132.80104816561462 0
176 0 11 19 131.72383159426656 0
176 0 11 20 135.49335736186046 0
176 0 11 21 131.79521047629686 0
176 0 11 22 134.03167007658823 0
176 0 11 23 131.94329452662916 0
176 0 11 24 136.5307627219656 0
176 0 11 25 133.9658379494035 0
176 0 11 26 136.40425097392927 0
176 0 11 27 134.53317782971263 0
176 0 11 28 135.87593082559152 0
176 0 11 29 132.82317222626284 0
176 0 11 30 136.1485575222821 0
176 0 11 31 132.805572661267 0
176 0 12 1 136.4130399405762 0
176 0 12 2 127.93116850382661 0
176 0 12 3 127.42378043324395 0
176 0 12 4 132.41057694715536 0
176 0 12 5 133.31050958034726 0
176 0 12 6 131.94000141094148 0
176 0 12 7 130.20360431821177 0
176 0 12 8 133.55895226991893 0
176 0 12 9 133.9167328591144 0
176 0 12 10 136.5177626254379 0
176 0 12 11 136.78039470205954 0
176 0 12 12 136.25058500419414 0
176 0 12 13 135.78010577024756 0
176 0 12 14 134.14018910475718 0
176 0 12 15 137.32086328053546 0
176 0 12 16 139.64646090368603 0
176 0 12 17 135.83335241205174 0
176 0 12 18 136.63686377750568 0
176 0 12 19 136.92838034259566 0
176 0 12 20 136.8301086901664 0
176 0 12 21 137.33723145985905 0
176 0 12 22 133.4270248238005 0
176 0 12 23 136.337651677504 0
176 0 12 24 138.5534233957777 0
176 0 12 25 135.04720525360685 0
176 0 12 26 136.78283244513466 0
176 0 12 27 135.34023324845037 0
176 0 12 28 136.7943756909697 0
176 0 12 29 136.43794422355145 0
176 0 12 30 136.34462380339104 0
176 0 12 31 136.54890890930108 0
176 1 1 1 131.74227821581013 0
176 1 1 2 128.9534482734006 0
176 1 1 3 131.26485385837606 0
176 1 1 4 130.32217617766523 0
176 1 1 5 130.69613381890332 0
176 1 1 6 0 0
176 1 1 7 136.59273129896619 0
176 1 1 8 133.22106996771373 0
176 1 1 9 133.11862853403747 0
176 1 1 10 134.72297010566658 0
176 1 1 11 134.13591045568774 0
176 1 1 12 133.5036168232605 0
176 1 1 13 134.50151652450043 0
176 1 1 14 133.78469522130237 0
176 1 1 15 135.27599146403648 0
176 1 1 16 132.92267004201247 0
176 1 1 17 130.48584481304133 0
176 1 1 18 133.74182780118855 0
176 1 1 19 133.50361964685317 0
176 1 1 20 133.52938256144327 0
176 1 1 21 129.90720555450764 0
176 1 1 22 134.1625415818297 0
176 1 1 23 133.36040036424544 0
176 1 1 24 138.33443451501668 0
176 1 1 25 134.61136056508988 0
176 1 1 26 135.2450900550216 0
176 1 1 27 137.37558471213487 0
176 1 1 28 137.0784347850466 0
176 1 1 29 135.24020287957447 0
176 1 1 30 135.53340269170604 0
176 1 1 31 135.13125779001393 0
176 1 2 1 132.46007908348577 0
176 1 2 2 130.46802589438045 0
176 1 2 3 131.55628427015597 0
176 1 2 4 133.37905514130074 0
176 1 2 5 135.1908735519089 0
176 1 2 6 134.4323092294913 0
176 1 2 7 135.48706706691502 0
176 1 2 8 134.86118194929244 0
176 1 2 9 137.7819301759149 0
176 1 2 10 0 0
176 1 2 11 136.02405667521626 0
176 1 2 12 131.52943222747606 0
176 1 2 13 131.873605101499 0
176 1 2 14 131.76920890923986 0
176 1 2 15 129.9180357691559 0
176 1 2 16 131.08013594858883 0
176 1 2 17 133.0294454021869 0
176 1 2 18 132.67600296867369 0
176 1 2 19 131.32453821309858 0
176 1 2 20 135.17841938616172 0
176 1 2 21 132.59096481599215 0
176 1 2 22 133.60885974843725 0
176 1 2 23 131.4878517235039 0
176 1 2 24 136.0457747720647 0
176 1 2 25 131.68767534320546 0
176 1 2 26 134.57119766262218 0
176 1 2 27 133.30228331651676 0
176 1 2 28 132.96881889454895 0
176 1 2 29 134.23962084109795 0
176 1 2 30 133.85844666518182 0
176 1 2 31 134.6237987872319 0
176 1 3 1 121.98602303008084 0
176 1 3 2 131.94959886828298 0
176 1 3 3 131.21798219682768 0
176 1 3 4 131.864976957358 0
176 1 3 5 132.64828405444064 0
176 1 3 6 135.70598384455343 0
176 1 3 7 132.51388192526338 0
176 1 3 8 134.25445356521504 0
176 1 3 9 131.7682047508766 0
176 1 3 10 132.17308605672915 0
176 1 3 11 130.6950321727736 0
176 1 3 12 135.14858299482475 0
176 1 3 13 130.76779023738317 0
176 1 3 14 133.02481324849902 0
176 1 3 15 132.36193449755407 0
176 1 3 16 132.01722784844853 0
176 1 3 17 131.310197411831 0
176 1 3 18 133.08401145572495 0
176 1 3 19 130.5379114466563 0
176 1 3 20 133.6224392649615 0
176 1 3 21 134.27933591254111 0
176 1 3 22 132.66241790328465 0
176 1 3 23 130.30387940045236 0
176 1 3 24 130.01295621765092 0
176 1 3 25 132.9973629044995 0
176 1 3 26 135.32773391501894 0
176 1 3 27 131.92916631280562 0
176 1 3 28 133.44620854222939 0
176 1 3 29 136.6989053764476 0
176 1 3 30 133.4893380015229 0
176 1 3 31 133.33599713634035 0
176 1 4 1 136.03496249038102 0
176 1 4 2 129.1773255295791 0
176 1 4 3 133.11526406133365 0
176 1 4 4 134.1140003371182 0
176 1 4 5 135.3968143502384 0
176 1 4 6 138.06666219435863 0
176 1 4 7 138.83209118701345 0
176 1 4 8 138.35553660803677 0
176 1 4 9 138.9490718616777 0
176 1 4 10 133.62912288895745 0
176 1 4 11 133.92676544152883 0
176 1 4 12 133.79701739880207 0
176 1 4 13 133.08205573352322 0
176 1 4 14 133.7430275404074 0
176 1 4 15 133.15915817683225 0
176 1 4 16 137.97006980337537 0
176 1 4 17 138.5313395493286 0
176 1 4 18 137.47857312941187 0
176 1 4 19 137.17164337858156 0
176 1 4 20 137.7094446590134 0
176 1 4 21 140.73013765431534 0
